"","YP","D","X","T","G","F","P","C","I","V","R"
"YP",0,0,0,0,0,0,0,0,0,0,0
"D",0,0,0,0,0,0,0,0,0,0,0
"X",0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,1,0,0,0,0,0,0,0
"G",0,0,0,0,0,0,0,0,0,0,0
"F",0,0,0,0,0,0,0,0,0,0,0
"P",0,0,0,0,0,0,1,0,0,0,0
"C",0,0,0,0,0,0,0,0,0,0,0
"I",0,0,0,0,0,0,0,0,0,0,0
"V",0,0,0,0,0,0,0,0,0,0,0
"R",0,0,0,0,0,0,0,0,0,0,0
