Wavelength,Reflectance,Transmittance
1031,0.430544121,0.475574486
1032,0.430593444,0.475420798
1033,0.430669344,0.475222979
1034,0.430763,0.475803481
1035,0.430756405,0.476135983
1036,0.430779598,0.476266243
1037,0.430869851,0.476309785
1038,0.430865293,0.475873387
1039,0.430882277,0.47614361
1040,0.430961557,0.476941123
1041,0.430951559,0.477375219
1042,0.431016761,0.477667463
1043,0.431173829,0.478191368
1044,0.431235976,0.478423942
1045,0.43130791,0.477997523
1046,0.431345333,0.478046895
1047,0.431307365,0.478549849
1048,0.431276415,0.4785377
1049,0.431325564,0.478298964
1050,0.431302543,0.478553233
1051,0.431286378,0.478402764
1052,0.431289827,0.478410768
1053,0.43131001,0.478845657
1054,0.431329701,0.478737453
1055,0.4312916,0.47864269
1056,0.431323102,0.47891454
1057,0.431349061,0.479097474
1058,0.431319012,0.479330816
1059,0.431348844,0.479400581
1060,0.431500905,0.479369366
1061,0.431516017,0.479414927
1062,0.431428092,0.479315183
1063,0.43147765,0.479292178
1064,0.431459514,0.479526234
1065,0.431382172,0.480332056
1066,0.43145994,0.480701996
1067,0.431452617,0.480671059
1068,0.431379461,0.480452514
1069,0.431405288,0.48005044
1070,0.431396468,0.480045632
1071,0.43135735,0.480188089
1072,0.431345059,0.480233366
1073,0.431373782,0.480587532
1074,0.43133857,0.480657279
1075,0.431242821,0.480483201
1076,0.431216539,0.480389126
1077,0.43123649,0.480108943
1078,0.43119103,0.480106644
1079,0.431144872,0.480125219
1080,0.43110683,0.480360144
1081,0.430979348,0.480742973
1082,0.430866305,0.481084496
1083,0.430849683,0.480983263
1084,0.430794058,0.480638061
1085,0.430728891,0.480735535
1086,0.43066926,0.481062202
1087,0.430598761,0.481170116
1088,0.430494341,0.481529995
1089,0.430422274,0.481583139
1090,0.430377191,0.481053971
1091,0.430304432,0.480984255
1092,0.430227782,0.481294842
1093,0.430152705,0.481261809
1094,0.430093421,0.481050416
1095,0.429966009,0.481170057
1096,0.429856055,0.481224722
1097,0.429759361,0.481274244
1098,0.429580589,0.481302409
1099,0.429453721,0.481278521
1100,0.429409385,0.481269413
1101,0.429289355,0.481128945
1102,0.429179134,0.48118128
1103,0.429117341,0.481723917
1104,0.428996891,0.481721594
1105,0.428800163,0.481256065
1106,0.428655772,0.481271238
1107,0.428508265,0.481513946
1108,0.42837618,0.481464903
1109,0.428317767,0.481448198
1110,0.428174171,0.481453271
1111,0.427992361,0.481202219
1112,0.427790739,0.480988243
1113,0.427627865,0.48119023
1114,0.427441095,0.481332846
1115,0.427285566,0.481232839
1116,0.42715754,0.481059366
1117,0.42697021,0.481084525
1118,0.426712959,0.481226379
1119,0.426511467,0.481158158
1120,0.426332431,0.481098641
1121,0.426107753,0.481076327
1122,0.425889648,0.480910701
1123,0.42563449,0.480767399
1124,0.425355532,0.480747728
1125,0.425058022,0.480684874
1126,0.424747767,0.480455814
1127,0.424393207,0.480354709
1128,0.42400262,0.480689277
1129,0.42358099,0.480457142
1130,0.423147258,0.479725191
1131,0.422744612,0.479147958
1132,0.422239162,0.478781152
1133,0.421677129,0.478233525
1134,0.421131468,0.477880025
1135,0.420559818,0.478153447
1136,0.419923633,0.477643929
1137,0.419304161,0.476321408
1138,0.418600322,0.475864293
1139,0.417763919,0.475883695
1140,0.416981733,0.47533944
1141,0.416208712,0.474872773
1142,0.415406193,0.474414124
1143,0.414590498,0.473472508
1144,0.413759915,0.472669771
1145,0.412897302,0.472066322
1146,0.41203105,0.471590346
1147,0.411194456,0.470951129
1148,0.410381922,0.470306046
1149,0.409586703,0.469671167
1150,0.408811561,0.469147909
1151,0.408078923,0.468662862
1152,0.40736276,0.468173255
1153,0.406680693,0.467550748
1154,0.406003746,0.466914018
1155,0.40542073,0.466433526
1156,0.404902374,0.465874869
1157,0.404397533,0.465373807
1158,0.403953606,0.464925739
1159,0.403544416,0.464705539
1160,0.403138003,0.464660566
1161,0.402776433,0.464456313
1162,0.402471787,0.46435972
1163,0.402202215,0.464345354
1164,0.401968761,0.464391706
1165,0.401762212,0.464096441
1166,0.401553298,0.463924149
1167,0.401384178,0.463983906
1168,0.401197986,0.463806949
1169,0.400986949,0.463279371
1170,0.400824078,0.463090796
1171,0.400695216,0.463063212
1172,0.400556127,0.46295958
1173,0.40042837,0.462888445
1174,0.400308622,0.462908594
1175,0.400189577,0.462906066
1176,0.400081918,0.462990068
1177,0.400010552,0.463387232
1178,0.399903072,0.463452283
1179,0.39976475,0.46332653
1180,0.399656053,0.463295297
1181,0.399565236,0.463359481
1182,0.39943703,0.462885716
1183,0.399351366,0.462763542
1184,0.399252302,0.46315169
1185,0.39913068,0.463240575
1186,0.398973509,0.463483574
1187,0.39885456,0.463350626
1188,0.398726552,0.462783472
1189,0.398627069,0.462770476
1190,0.398560781,0.462853438
1191,0.398479554,0.462916373
