Wavelength,Reflectance,Transmittance
644,0.033972949,0.042879303
645,0.033754985,0.041256082
646,0.033593864,0.039679091
647,0.033449114,0.038163891
648,0.033280237,0.036866162
649,0.033169178,0.035726409
650,0.033112138,0.034736969
651,0.0330495,0.033916785
652,0.033033991,0.033301241
653,0.033042036,0.032793704
654,0.033040559,0.032276916
655,0.033091008,0.031820128
656,0.033157899,0.031372587
657,0.033205064,0.030869364
658,0.033221341,0.030238393
659,0.033220079,0.029480677
660,0.033231629,0.028631305
661,0.03331682,0.027784042
662,0.033397746,0.026788673
663,0.033478871,0.02571157
664,0.033600957,0.02472375
665,0.033752218,0.023823258
666,0.033950798,0.022929458
667,0.034205111,0.021994594
668,0.034452809,0.02121142
669,0.03474128,0.020595579
670,0.035100771,0.020109767
671,0.035505263,0.019642508
672,0.03597435,0.019270813
673,0.036494539,0.019020106
674,0.037017303,0.018891154
675,0.037589419,0.01882522
676,0.038213768,0.018793932
677,0.03888297,0.018793736
678,0.039621009,0.018913218
679,0.040404059,0.019195743
680,0.041209569,0.019644736
681,0.042037781,0.020148809
682,0.042888173,0.020864911
683,0.043726711,0.021881172
684,0.044465053,0.023187023
685,0.045139101,0.024853174
686,0.045750078,0.026980481
687,0.046289157,0.029694809
688,0.04678186,0.033113523
689,0.047284737,0.037358643
690,0.047871336,0.042535886
691,0.048613385,0.048677207
692,0.04970142,0.055908284
693,0.051296615,0.0642894
694,0.053494338,0.073775875
695,0.056383919,0.084246467
696,0.060059785,0.095596602
697,0.064617957,0.107727272
698,0.070002987,0.120395049
699,0.076176519,0.133457818
700,0.083084774,0.146773069
701,0.090654071,0.160060863
702,0.098700086,0.173201957
703,0.107063205,0.186084087
704,0.115717603,0.19855708
705,0.124508439,0.210611906
706,0.133347762,0.222237118
707,0.142221202,0.233413736
708,0.151107159,0.24421011
709,0.159979816,0.254640779
710,0.168819196,0.264702106
711,0.177658436,0.274505575
712,0.186489818,0.284102296
713,0.19530221,0.293510381
714,0.204111523,0.3027039
715,0.212933259,0.311711529
716,0.22175828,0.320540601
717,0.230540945,0.329174505
718,0.239273926,0.337717477
719,0.247956925,0.346144337
720,0.256606908,0.354356755
721,0.265166357,0.362393729
722,0.273604752,0.370275996
723,0.2819108,0.378011457
724,0.290057622,0.385460938
725,0.298036909,0.392664678
726,0.3058444,0.399678192
727,0.313447015,0.406545903
728,0.320829047,0.41315486
729,0.327967149,0.419471716
730,0.334812501,0.425519805
731,0.341435844,0.431383856
732,0.347809001,0.437011346
733,0.35387251,0.44231233
734,0.359642487,0.447373098
735,0.365111073,0.452188136
736,0.370273123,0.456730198
737,0.375143889,0.460935356
738,0.379707169,0.464918033
739,0.383968081,0.468697985
740,0.387956193,0.472170736
741,0.391642264,0.475413585
742,0.395022268,0.478409609
743,0.39810397,0.481109502
744,0.4009176,0.483596673
745,0.403438315,0.485868657
746,0.405657227,0.487900727
747,0.407660612,0.489639857
748,0.409453177,0.491186393
749,0.411035069,0.492603338
750,0.412410297,0.493913504
751,0.413577928,0.495005057
752,0.414577023,0.495913097
753,0.415465694,0.496748793
754,0.416188847,0.497457291
755,0.416804078,0.498044711
756,0.41736433,0.498542143
757,0.417811326,0.499045973
758,0.418153283,0.499454547
759,0.418416759,0.499755144
760,0.418667107,0.500117546
761,0.418812382,0.500390785
762,0.418873482,0.50056048
763,0.418932227,0.500684041
764,0.418951914,0.500767828
765,0.418910619,0.50079631
766,0.418801867,0.500768462
767,0.418678964,0.500787602
768,0.418527094,0.500766166
769,0.418351864,0.500676858
770,0.418209599,0.500619688
771,0.418045153,0.500572789
772,0.417843031,0.500524411
773,0.417612041,0.500463514
774,0.417422787,0.50041175
775,0.417266656,0.500368564
776,0.417111925,0.50032892
777,0.416915975,0.500288407
778,0.416749618,0.500281242
779,0.416636955,0.500317952
780,0.41650187,0.500365113
781,0.416411369,0.500411125
782,0.416352775,0.500455704
783,0.416267252,0.500508114
784,0.41614253,0.500569769
785,0.416034537,0.500640543
786,0.415987414,0.500719513
787,0.415905169,0.500804183
788,0.415837235,0.500910604
789,0.415803619,0.501026485
790,0.415761909,0.501075887
791,0.415717685,0.50116102
792,0.415679823,0.501282226
793,0.41566029,0.501386666
794,0.415629128,0.501513496
795,0.415612788,0.501674924
796,0.415625161,0.501857187
797,0.415576843,0.501957767
798,0.41552169,0.50206284
799,0.415482704,0.502214818
800,0.415421773,0.502383598
801,0.415427975,0.502527991
802,0.415468011,0.502653432
803,0.415453697,0.502788966
804,0.41545741,0.502900229
805,0.415448573,0.503016492
806,0.415404612,0.503162685
807,0.415390225,0.503312448
808,0.415388424,0.503431027
809,0.41538708,0.503537211
810,0.415380441,0.50372654
811,0.415377648,0.503868268
812,0.415386129,0.503994175
813,0.415406945,0.504185551
814,0.415387813,0.504320165
815,0.41536339,0.504470464
816,0.415360247,0.504677906
817,0.415348196,0.504820989
818,0.415333853,0.504941196
819,0.415329275,0.505047391
820,0.415353111,0.505118771
821,0.415374993,0.505273305
822,0.415384663,0.505489059
823,0.415375996,0.505693928
824,0.415324065,0.505831146
825,0.415276043,0.505936186
826,0.415262935,0.506044483
827,0.415276517,0.506168097
828,0.415281976,0.506337122
829,0.415266732,0.506533824
830,0.415235574,0.506703981
831,0.415243676,0.506792796
832,0.41525037,0.50685977
833,0.415218258,0.506978238
834,0.415220693,0.507159787
835,0.41521662,0.507295213
836,0.415198903,0.5073818
837,0.41521614,0.50758702
838,0.415215856,0.50770768
839,0.415201393,0.507788007
840,0.415190969,0.507960803
841,0.415110833,0.508137604
842,0.41504925,0.508250044
843,0.415059342,0.508294753
844,0.415047152,0.508444971
845,0.415026607,0.50855359
846,0.41499913,0.508633963
847,0.414958344,0.508833076
848,0.414909739,0.508964258
849,0.414875487,0.509054209
850,0.41487214,0.509167869
851,0.414867194,0.509239519
852,0.414869328,0.509376637
853,0.414868273,0.509586952
854,0.41481597,0.509695708
855,0.414751603,0.509785502
856,0.414686486,0.509864166
857,0.414623224,0.509923222
858,0.414586314,0.510081848
859,0.414565002,0.510214323
860,0.414543204,0.510233091
861,0.414508829,0.510244858
862,0.414442878,0.510327846
863,0.414371885,0.510488723
864,0.414359877,0.510666197
865,0.414327917,0.510749764
866,0.414294701,0.510786078
867,0.414285558,0.510855409
868,0.41424211,0.510968519
869,0.414183476,0.511050617
870,0.414119312,0.511100272
871,0.414040729,0.51123473
872,0.413955423,0.511315577
873,0.413894453,0.511380591
874,0.413883103,0.51152069
875,0.413823297,0.511659291
876,0.413765293,0.511733907
877,0.413732721,0.511746231
878,0.413643259,0.511840677
879,0.413611772,0.511938092
880,0.413629618,0.512021293
881,0.413613945,0.51210543
882,0.413552129,0.512191021
883,0.413495204,0.512239196
884,0.413467509,0.512252784
885,0.41335946,0.512412346
886,0.413252806,0.512471306
887,0.413178605,0.512434854
888,0.413120696,0.512550871
889,0.413098106,0.51262577
890,0.413058162,0.512670454
891,0.412959459,0.512750035
892,0.41289577,0.512940563
893,0.412861257,0.513048654
894,0.412831387,0.513043373
895,0.412759334,0.513132617
896,0.412732411,0.513179584
897,0.412712618,0.513235848
898,0.412634516,0.51337831
899,0.412560121,0.513412315
900,0.412504354,0.513438418
901,0.412460813,0.513533177
902,0.412388293,0.513700033
903,0.412347832,0.513772967
904,0.412307663,0.513806076
905,0.412208403,0.513937774
906,0.412138434,0.514027823
907,0.412100256,0.51408153
908,0.412073225,0.51411644
909,0.412007691,0.514116533
910,0.411940444,0.514282674
911,0.411883438,0.514460573
912,0.411834567,0.514329616
913,0.411776779,0.51431214
914,0.411686957,0.514428797
915,0.411578512,0.514589438
916,0.411567787,0.514567872
917,0.411541624,0.514659544
918,0.411482342,0.514857564
919,0.411432412,0.514948807
920,0.411365086,0.514885285
921,0.411297033,0.514900281
922,0.411230204,0.515108601
923,0.411094448,0.515094708
924,0.410980759,0.515117314
925,0.410912576,0.515170782
926,0.410860972,0.515060793
927,0.410811582,0.514945097
928,0.410741852,0.514921757
929,0.410646195,0.515012769
930,0.410575778,0.515030012
931,0.410468462,0.515157107
932,0.4103336,0.515337621
933,0.410236955,0.51533275
934,0.410179344,0.515408074
935,0.410108192,0.515447077
936,0.409984727,0.515384201
937,0.409846529,0.51563335
938,0.409742404,0.515515153
939,0.409652326,0.515140373
940,0.409506705,0.515238758
941,0.409416263,0.515337546
942,0.409314488,0.515535111
943,0.40914659,0.515818482
944,0.40899679,0.515451866
945,0.408876269,0.515230987
946,0.408758629,0.515355818
947,0.408593008,0.515540578
948,0.408450361,0.515261365
949,0.408290273,0.514998547
950,0.408093821,0.515131292
951,0.407963216,0.515217495
952,0.407807461,0.51501905
953,0.407605459,0.514727726
954,0.407383776,0.514792361
955,0.407178246,0.51476557
956,0.407008211,0.514733326
957,0.406863482,0.514783428
958,0.406671299,0.514828082
959,0.406487134,0.514667629
960,0.406314854,0.514463656
961,0.406144405,0.514515661
962,0.406080021,0.514337666
963,0.40600815,0.514199532
964,0.405865024,0.514268085
965,0.405730285,0.514322407
966,0.40559889,0.514480947
967,0.405497691,0.514749845
968,0.405444908,0.51503948
969,0.405336488,0.514948928
970,0.405244325,0.514871118
971,0.405184634,0.514922086
972,0.405069849,0.51470082
973,0.405063131,0.514718773
974,0.405033704,0.514699578
975,0.404868718,0.514371562
976,0.405005059,0.514764216
977,0.405058158,0.515026024
978,0.40491225,0.514746967
979,0.404762757,0.514090683
980,0.404694017,0.513816467
981,0.404726359,0.513872959
982,0.404807726,0.514029085
983,0.404734471,0.514210906
984,0.404675888,0.514392722
985,0.40465825,0.51471593
986,0.404618554,0.515320829
987,0.404635591,0.51495579
988,0.40459905,0.514501547
989,0.404478232,0.514471585
990,0.404458797,0.513804958
991,0.404508421,0.514166853
992,0.404548735,0.515026619
993,0.404502612,0.51505653
994,0.404469489,0.514186396
995,0.404499194,0.514138075
996,0.404555856,0.515160069
997,0.404506038,0.515491291
998,0.404509813,0.51514706
999,0.404501285,0.514958045
1000,0.404424902,0.515501106
1001,0.404370777,0.515858551
1002,0.404338837,0.516029624
1003,0.404327286,0.516112813
1004,0.404350974,0.516169194
1005,0.40435944,0.516627439
1006,0.404361566,0.516759942
1007,0.404382482,0.516586856
1008,0.404398457,0.516225354
1009,0.40438423,0.516037842
1010,0.404433838,0.51675288
1011,0.404498684,0.517561434
1012,0.404547002,0.518195581
1013,0.404635283,0.518852863
1014,0.404660327,0.519084106
1015,0.404613137,0.518378439
1016,0.404611874,0.518096098
1017,0.404598721,0.517789452
1018,0.404584275,0.517774711
1019,0.404648316,0.517715774
1020,0.404688476,0.517618587
1021,0.40466493,0.517683755
1022,0.404662381,0.517756088
1023,0.404688187,0.517511659
1024,0.404684416,0.517793873
1025,0.404695984,0.518251702
1026,0.404735111,0.518273331
1027,0.404734375,0.518577124
1028,0.404678103,0.519420683
1029,0.404662643,0.51946735
1030,0.404633502,0.519037618
1031,0.404631669,0.519059861
1032,0.404647176,0.51899491
1033,0.404687332,0.518642031
1034,0.404696643,0.518981042
1035,0.404746281,0.519341822
1036,0.404777937,0.519737566
