"","DayofYear","Hour","ThermalT","Stem","Leaf","Root"
"5294",310,12,2719.62822901772,-0.00104297160556009,0.0010387296011325,0.0225066112737092
"5295",310,13,2719.62822901772,-0.00104324606742221,0.00103841151645339,0.0225027457475311
"5296",310,14,2719.62822901772,-0.0010435229398288,0.00103809150318165,0.022498848939207
"5297",310,15,2719.62864629802,-0.00104380115768805,0.00103777032908156,0.0224949326218762
"5298",310,16,2719.63031296469,-0.00104407953541736,0.00103744885361368,0.0224910101282765
"5299",310,17,2719.63073024499,-0.00104435685775646,0.00103712797326302,0.0224870953209704
"5300",310,18,2719.63073024499,-0.00104463204354943,0.00103680857381654,0.0224832014934418
"5301",310,19,2719.63073024499,-0.00104490413828983,0.00103649143855151,0.0224793403623685
"5302",310,20,2719.63073024499,-0.00104517241820477,0.0010361771876333,0.0224755211965481
"5303",310,21,2719.63073024499,-0.00104543643514772,0.00103586623656327,0.0224717501919817
"5304",310,22,2719.63073024499,-0.00104569603638098,0.00103555877238335,0.0224680301252787
"5305",310,23,2719.63073024499,-0.00104595136117275,0.00103525474794972,0.0224643602867349
"5306",311,0,2719.87260524499,-0.00104636926846736,0.00103483098727467,0.0224588575312798
"5307",311,1,2720.10524673432,-0.00104678062657891,0.00103441189207316,0.0224534275234389
"5308",311,2,2720.33080310174,-0.00104718708977871,0.00103399636549635,0.022448052955586
"5309",311,3,2720.55190557532,-0.00104759056931251,0.00103358310849044,0.0224427133942281
"5310",311,4,2720.77148890865,-0.00104799312415718,0.00103317069994119,0.0224373865208974
"5311",311,5,2720.99259138223,-0.00104839685030042,0.00103275767999194,0.0224320494031863
"5312",311,6,2721.21814774964,-0.001048803768862,0.00103234263429551,0.0224266797724999
"5313",311,7,2721.45078923898,-0.00104921571309367,0.00103192427728883,0.0224212572923953
"5314",311,8,2721.69266423898,-0.00104963425864611,0.00103150157702665,0.022415764785216
"5315",311,9,2721.94529188989,-0.00105006050814515,0.00103107379919791,0.0224101894113648
"5316",311,10,2722.20945855655,-0.00105049506950591,0.0010306405437441,0.0224045236625485
"5317",311,11,2722.48516423898,-0.00105093797997584,0.00103020178297036,0.0223987661214439
"5318",311,12,2722.77162257232,-0.00105138866435997,0.00102975787763638,0.0223929218581851
"5319",311,13,2723.06731441631,-0.00105184594546319,0.00102930956445903,0.0223870023549998
"5320",311,14,2723.37009138223,-0.00105230811078832,0.00102885791265322,0.0223810248879464
"5321",311,15,2723.67732224198,-0.00105277303377022,0.00102840425080575,0.022375011357827
"5322",311,16,2723.98607224198,-0.00105323833614228,0.00102795007075992,0.0223689866439176
"5323",311,17,2724.29330310174,-0.00105370158026369,0.00102749692837377,0.0223629766326233
"5324",311,18,2724.59608006766,-0.00105416055456854,0.00102704635604531,0.0223570061164782
"5325",311,19,2724.89177191165,-0.00105461333346052,0.00102659970206592,0.0223510968561672
"5326",311,20,2725.17823024499,-0.00105505846334806,0.00102615802734831,0.0223452659422174
