"STATECD","FUZZED_LAT","FUZZED_LON","PLT_TREE_BIO"
55,44.0702471593175,-90.1127734499711,16.033
55,44.146796185968,-90.2849186280663,65.716
55,44.1430559666072,-90.5472853904654,1.164
55,44.173156142014,-90.8967155784709,14.84
55,43.9404787637364,-90.740496444109,74.959
55,44.1719701907917,-90.5882410726608,8.244
55,43.8569537963609,-90.6766826757627,45.788
55,43.5132796587747,-90.5473903959703,104.102
55,43.7640223438739,-90.6028543796347,10.673
55,43.4597455646405,-90.7940474491746,6.368
55,43.4048063299591,-90.7934028172152,19.878
55,42.680071932832,-90.9065200752498,55.893
55,42.7831988297435,-91.071164869658,153.844
55,46.338939763592,-89.8116045553635,43.573
55,46.2461386723957,-90.3329884429402,38.71
55,46.1479601255995,-90.1893497863055,65.798
55,46.005171072862,-89.955872557261,18.999
55,45.9826461361421,-90.2286928338926,88.819
55,46.1167607044274,-90.1382145015734,44.579
55,45.7872075971722,-89.9906644717864,16.165
55,45.7706090667398,-90.3294669062969,89.719
55,45.9792997734737,-90.2103284359405,0.931
55,45.8108340414915,-90.5301087054737,7.839
55,45.6108122387134,-90.5190208698501,1.516
55,45.6490354555967,-90.296359424025,44.178
55,45.3407755055215,-90.4724861700781,9.255
55,45.4349459259998,-90.4569411901872,1.142
55,45.3610999290843,-90.5053944744765,5.427
55,45.2856938963235,-90.4028942040336,104.804
55,45.3387683908784,-90.4607044698242,50.161
55,44.6256691893103,-90.473311882232,22.653
55,44.6431247603424,-90.8396287991985,46.879
55,44.3611785186987,-90.6248452198,5.05
55,44.2648725658381,-90.6339595176703,5.465
55,44.418124080662,-90.8677821860615,90.372
55,44.3915058357216,-90.7377212707982,79.181
55,43.8816513785108,-90.7601568053175,110.929
55,44.1898989555246,-90.8678607918279,13.126
55,44.0960664406779,-91.0174133913059,59.827
55,43.8691922278444,-90.7872190295425,11.128
55,43.9021932807577,-90.9208986404792,76.244
55,43.5275012818282,-91.1054128229004,69.946
55,46.44064993382,-90.486222117047,184.95
55,46.412212977808,-90.1237452733997,104.571
55,46.3332127299121,-90.4278124770823,6.855
55,46.2667724900937,-90.3896935510485,21.793
55,46.1214425990212,-90.349280563017,17.451
55,45.967763670514,-90.2946684164682,1.421
55,46.0543547021121,-90.5620696250096,216.277
55,45.848850067349,-90.4302247666903,40.698
55,45.9762287416881,-90.6146447601849,56.685
55,45.9716319168222,-90.6231770998399,84.064
55,45.7616752907976,-90.556166694304,117.141
55,46.0489446881095,-90.4736215331009,81.059
55,45.7232681675665,-90.5860039927611,15.897
55,45.7982317267455,-90.7690212054318,57.066
55,45.312198602016,-90.3995295909223,1.553
55,45.5096281157195,-90.5752354199849,8.639
55,45.3933754839548,-90.6812392187852,7.074
55,45.4665083677609,-90.6710539482559,41.283
55,45.3380630155452,-90.8385861340856,100.436
55,45.008830142073,-90.8276258478552,36.014
55,44.9349258630177,-91.039569121533,0.931
55,44.6677938330753,-91.1117972683915,62.222
55,44.5995635695759,-91.1432283665124,110.683
55,44.2282757818975,-90.9110166596311,10.938
55,43.9691291393247,-91.3013000221716,11.602
55,43.9582294953373,-91.2017073357639,43.065
55,46.9105952149545,-90.3015714820337,102.806
55,46.5770439217677,-90.676182287672,57.097
55,46.3549991335946,-90.5882227634063,30.292
55,46.4064510291775,-90.8830225374067,89.925
55,46.2549584924487,-90.7145786667991,39.197
55,46.0025162657617,-90.761922771493,79.285
55,46.0780459287475,-90.6530192038234,54.902
55,45.7629367660934,-90.8118499764934,53.615
55,45.7486158999158,-90.8986663610492,5.292
55,45.6875696676909,-90.9526798033772,105.847
55,45.4003324298558,-91.2737204632217,12.347
55,45.1633124580233,-91.2895150959051,164.718
55,45.0399863702426,-91.1733905127413,33.792
55,44.8551871850939,-91.1476387246154,10.885
55,44.9226617386224,-91.4307410924841,70.465
55,44.5188147893712,-91.2597031749443,67.408
55,44.6633865302275,-91.0806539258616,14.772
55,44.4743682693951,-91.4090585499,33.205
55,44.2547885733586,-91.4531695284846,29.353
55,46.8775110914851,-90.9181969858846,72.155
55,46.2162201520466,-90.7172344373084,161.456
55,46.3253676503022,-91.1233273487319,131.505
55,46.4659082458356,-90.9906060194767,58.343
55,46.1485268486897,-90.9167123882666,31.783
55,45.9291053090846,-90.7759336790268,75.128
55,46.055785814755,-91.1842802503371,164.939
55,45.9819717577377,-91.1402543591263,146.583
55,45.9867941460677,-91.0186904934696,66.89
55,45.7713835069699,-91.1119074456812,84.939
55,45.7330029888673,-91.1679243756326,29.074
55,45.7538079996179,-91.2954303527841,52.176
55,45.7725982836015,-91.1015965712441,76.453
55,45.8051791520114,-91.2329598156916,6.171
55,45.7390371009403,-91.1702701033923,89.875
55,45.7243872730897,-91.4679072098443,118.694
55,45.2953821209797,-91.1519778424171,101.073
55,45.4567309504124,-91.3072515145299,66.356
55,45.3038305603301,-91.086869622275,0.843
55,45.310687971417,-91.4131563059294,94.493
55,45.4226879470948,-91.5712451615751,30.673
55,45.1028604045873,-91.6166249339889,27.191
55,44.8577560774016,-91.1866991724624,147.974
55,44.5172368985347,-91.6547118948561,121.242
55,44.2476777814856,-91.7238959186434,85.953
55,44.422590924383,-91.915408971099,75.797
55,44.214543492907,-91.5245521932058,116.436
55,46.8073638635269,-91.2162755985452,1.043
55,46.8345750042209,-90.9830654217249,49.847
55,46.8512665640198,-91.2360393846771,15.367
55,46.6625648704326,-91.2451438657663,5.892
55,46.713695769445,-91.3243370333452,94.53
55,46.5376554490866,-91.1152931303261,181.164
55,46.5823149225575,-91.179842401735,6.134
55,46.3921762584517,-91.3356561523561,15.977
55,46.3139630843536,-91.2295651348194,91.139
55,46.1744940633436,-91.1345472792589,52.683
55,45.8699140643512,-91.1721878320935,16.732
55,45.8360819543927,-91.3091046193937,153.106
55,46.1281349328793,-91.3689749051515,3.73
55,45.9485391049465,-91.3132575174206,68.044
55,45.8647173216134,-91.662533159409,61.25
55,45.7574414463309,-91.5834407277133,100.822
55,45.6247771181109,-91.4130656171115,176.706
55,45.5447268492313,-91.7565702131555,19.236
55,44.8075522686567,-91.6528557931446,39.157
55,44.5958311573543,-92.0162836653856,91.712
55,44.6863281794904,-91.9936084457467,47.595
55,44.6488174109318,-92.2768777840811,103.801
55,44.1878533059129,-91.9624824359052,74.24
55,46.800954746511,-91.309009766669,72.644
55,46.366640017973,-91.493214589875,82.824
55,46.7069381153889,-91.3194728632423,27.794
55,46.3877232330054,-91.6785962141654,49.358
55,46.6260642167198,-91.3556736106631,83.641
55,46.0426676998968,-91.509354613459,29.843
55,46.2066241161306,-91.692638031415,1.87
55,46.1416121667698,-91.6659521185029,32.881
55,46.1411938173989,-91.6642045640699,24.963
55,45.9118060177223,-91.6425421609519,104.22
55,46.0734621972472,-91.9565656025301,93.287
55,45.8719397396074,-91.6440733147311,37.892
55,45.7213098743722,-91.8922448243101,56.158
55,45.5776837755662,-91.8265460585864,0.887
55,45.3150414132451,-91.9475900567385,1.333
55,45.1323588878428,-92.2072139640388,52.693
55,44.7555329065522,-91.9162986193166,38.937
55,44.686933767387,-92.190753038197,69.914
55,44.7308550985784,-92.319376652568,79.496
55,46.6624325401597,-91.6897469854499,13.138
55,46.5368514371539,-91.7474600277252,53.025
55,46.5282309043264,-91.8100822623899,45.683
55,46.5836882002785,-91.857673014867,54.564
55,46.5367896512418,-92.1429745641855,66.079
55,46.4147151080731,-91.8116721972797,82.639
55,46.282240304717,-92.1090476919659,15.903
55,46.3020951838428,-91.8903305432787,42.015
55,46.3440015187097,-92.1720358892888,10.692
55,46.0733758575474,-92.0897552254782,55.188
55,45.8548079351765,-92.3489128509805,16.303
55,46.05212357621,-92.0016377237594,28.583
55,45.7181984554414,-91.8635543568319,111.305
55,45.904238984686,-91.942986525666,19.159
55,45.98404243213,-91.7954263441435,0.691
55,45.7297276849303,-91.9317378644846,161.966
55,45.7806388955535,-92.2512378788817,90.65
55,45.3999104861514,-92.239075340588,10.341
55,45.4192061237517,-92.4348933018573,64.96
55,45.0189017226873,-92.3628531301037,29.927
55,45.0366803753719,-92.3340140838716,8.343
55,46.3792570598122,-92.1256171496818,66.194
55,46.2170151599332,-92.3463760955504,16.756
55,46.2055613099717,-92.225540695777,9.59
55,45.9313630958278,-92.421230471355,56.51
55,45.6077594774199,-92.500750922534,3.785
55,45.2660892696395,-92.5211991017218,52.398
55,46.5505132179277,-92.282794547017,13.561
55,45.831633796847,-92.6946645266317,46.885
55,45.692976257718,-92.6236577505974,192.234
55,45.5975039054298,-92.9125140633081,32.307
55,45.0046542547299,-87.0659094189856,41.304
55,43.12952104102,-88.1170042269941,136.342
55,43.3854291708087,-88.9441932497266,8.05
55,45.6071912494079,-87.9079624889156,103.732
55,45.0682816452172,-88.2534216795849,18.936
55,44.4961992446535,-88.7362146811175,321.173
55,43.6746219196976,-88.7842531228813,46.952
55,45.6586883783862,-88.2550708040321,43.586
55,45.4647230590498,-88.331202918312,268.434
55,45.1834724226538,-88.8350209352156,120.815
55,44.6657445411912,-88.7577701448584,115.012
55,44.3692786552611,-89.1574901739605,143.918
55,44.2350231032101,-88.8620609362567,50.711
55,44.1967849572312,-89.24718076973,64.346
55,45.686406885415,-88.900186049208,81.655
55,43.6326602426344,-89.6384755568745,67.617
55,45.8261921264634,-88.7159320218917,132.622
55,44.4215282971819,-89.4992545637334,159.306
55,44.1633176798202,-90.1472476378752,25.176
55,43.0506049352895,-90.5267174264467,25.829
55,45.6332651486798,-89.9168705117157,118.372
55,45.1154103066249,-90.1431519078587,16.467
55,44.0794338606429,-90.5699072923526,108.41
55,44.6297324404382,-90.7377983911388,90.06
55,46.2998183559248,-90.211217062071,56.092
55,45.4442921860034,-90.6740513450609,79.492
55,45.3742532360722,-90.9589110297864,46.459
55,45.1888544721025,-90.8806864285024,32.196
55,45.4971804578515,-91.0225692331387,11.531
55,46.6179868392474,-90.7254340143171,37.174
55,46.0502144929082,-91.1024768439895,14.447
55,45.5136509549414,-91.2429646046289,29.601
55,45.4128299415035,-91.1427768443607,3.648
55,44.843172725997,-91.1814316040233,23.184
55,46.3614471184978,-91.4133973203492,4.201
55,44.4521270288837,-92.0495543928425,121.767
55,46.49526449936,-91.4317516197467,145.645
55,45.2167662903244,-92.5318239322277,32.558
55,45.661817140108,-92.4566841678238,5.705
55,45.5164668068671,-92.5685412097248,28.633
55,43.1845897739855,-88.3628551492433,7.73
55,44.6369023663746,-88.7366613634075,71.86
55,43.7634776879641,-88.7792426981381,19.794
55,45.9776136633381,-87.8968486807515,126.024
55,44.8646134266146,-88.8302749520035,113.336
55,43.7967062720637,-89.7082451084325,2.606
55,45.8913278407456,-89.8098268765478,1.645
55,45.3229916261999,-90.2662148511129,54.48
55,43.7211861836054,-91.0703884632034,95.224
55,46.0449899406674,-90.8686321387814,1.014
55,45.8415307040216,-90.9060371367737,42.009
55,46.3389108020551,-91.3805947641578,211.532
55,46.0004941722253,-91.7174435665885,51.612
55,45.204529291535,-92.9101996553246,22.865
55,42.7434228501817,-88.2603051681778,24.627
55,43.9829076672748,-88.1870189640066,77.85
55,44.531355803407,-88.0760260803721,89.953
55,45.5426324449538,-88.3268129533058,41.454
55,45.2989080782055,-88.1454656841964,21.057
55,45.0231233874732,-88.3922269042541,49.637
55,44.6819407152957,-88.6187170457108,54.959
55,42.7174133960086,-89.4019805126613,56.657
55,45.1275459910083,-88.4792125681458,9.094
55,42.9740085743336,-89.5046233513539,77.304
55,45.2278483150776,-88.8335179593045,81.039
55,43.4623674300512,-89.6604268143558,63.481
55,45.8943389370917,-89.1594914127646,82.273
55,44.9410713979809,-89.4363495670704,111.436
55,44.5994450515466,-89.3660032740128,50.733
55,45.5441324592607,-89.4827476911952,49.16
55,44.5609279835089,-90.0165837336389,122.948
55,45.8461455261259,-89.7417276881513,39.739
55,45.426153002787,-89.4660796231129,52.315
55,45.2254641145496,-89.9748990947368,19.131
55,45.5268745863882,-90.0448375325989,84.949
55,44.5798579516406,-90.3267084276234,18.024
55,43.3655656227422,-91.1768891519851,5.075
55,46.2426744325789,-90.4924750454388,11.238
55,45.53432013757,-90.8183611469988,34.678
55,44.6371606720516,-90.8656331349806,74.855
55,44.6750772560938,-91.12615903444,40.236
55,44.6639595065925,-91.5144260459282,36.191
55,46.3163561633438,-91.2299998932098,69.907
55,45.2209986416265,-91.7117471563972,190.817
55,46.5516099325544,-91.7468364228176,18.496
55,46.0990322427342,-91.5307863131818,26.306
55,43.4798886429746,-88.1846238002231,20.388
55,43.6114166680711,-88.2285940762043,38.814
55,43.1926340002057,-88.5677689613625,34.088
55,43.1494756624421,-88.7890406645263,107.016
55,44.4274775527775,-88.3463999076444,135.945
55,45.2593543648822,-88.6944242785539,100.631
55,43.8740625464938,-88.982384683272,3.445
55,44.3618673122737,-89.1569774193646,9.784
55,44.0691461357843,-89.3668137885077,90.776
55,45.9550927759567,-89.19592680031,93.492
55,45.2570732688424,-89.8614455260371,54.819
55,45.0377991036059,-89.8278598737884,106.4
55,44.1373637453904,-90.6645409586182,144.202
55,43.5048428729071,-91.1425994457262,15.416
55,44.9110669066958,-91.6867228338596,116.111
55,46.2183314526856,-89.9933996753361,76.227
55,46.2882447652156,-90.4200461810426,29.472
55,46.340846931115,-91.0406734711509,105.301
55,46.1303487441487,-90.7756238325321,68.914
55,46.4077870542064,-91.2391428431431,84.274
55,46.3305598592328,-91.3464800793527,169.881
55,45.9933203206502,-91.5313133714197,46.36
55,45.7523166128245,-91.4493531270358,103.429
55,46.5059877592073,-91.6992920792488,1.431
55,44.4426898394695,-87.7686288970902,125.275
55,45.4525104225003,-88.3870316528672,12.958
55,45.7992321446521,-89.1323543408844,16.378
55,43.8808702474743,-89.6854014438527,18.142
55,43.7433856645439,-89.8425997885104,9.283
55,43.0416260431716,-90.2196368512228,119.635
55,45.2239946478871,-89.7393465995163,63.04
55,44.8602829827522,-89.7551408706669,13.447
55,44.1379089353861,-90.0987527254346,2.292
55,43.5779463443381,-90.4205830369688,174.325
55,46.2371043665503,-89.7475710180625,105.108
55,43.7905569923199,-90.8630696588923,34.579
55,42.8014687630888,-90.8458230197351,99.724
55,45.8299243556287,-90.2969832241363,134.956
55,45.2659788652789,-90.6303115573126,113.059
55,44.5227781708945,-90.7672307388727,72.897
55,45.7997396247231,-90.6707582018015,102.38
55,44.2624168212801,-91.0526506220368,39.37
55,46.84543776784,-90.8084932324479,201.423
55,44.4068110960758,-91.7314371090869,37.464
55,46.7985317421183,-91.4013386893017,41.509
55,45.045166279517,-92.0252116131845,73.516
55,46.5064757735463,-92.3234101979607,70.919
55,44.2541551896577,-91.5041987556666,38.342
55,45.1789305530046,-86.8598508395018,46.365
55,43.85845911146,-87.8313002161582,34.553
55,45.7081687400329,-88.4099312641091,51.498
55,44.8178168972257,-89.1714648848892,63.568
55,44.7275278000162,-89.1028248643917,142.584
55,46.0041643921682,-88.8388082314105,94.354
55,45.9789546131521,-88.7300346207535,31.963
55,45.6851827677646,-88.9969210197946,226.179
55,43.0433913743798,-89.9535750872381,78.215
55,44.3677850952424,-90.4307183821834,16.763
55,43.894540528457,-90.1631495767533,142.835
55,43.6564466834668,-90.2126148861134,16.682
55,45.3849725396686,-89.7114571756442,65.457
55,43.3495160342236,-90.5415451109793,63.009
55,42.9395235520201,-91.0382597747355,128.266
55,42.555839788227,-91.0053056099397,133.861
55,43.8934055442209,-91.0571554575596,40.742
55,45.3910909342799,-90.7644241756763,139.76
55,45.1679113434048,-90.5990132236966,136.569
55,45.0159355958845,-91.0178910527069,8.287
55,45.6679381371653,-90.9536202855395,4.574
55,44.865456930043,-91.4551704823355,75.97
55,44.450195797441,-92.1866309570522,12.12
55,45.7507212058581,-92.5871805800618,83.3
55,45.7289030215,-88.979390685088,26.25
55,46.890957032292,-90.7567908160539,131.81
55,46.2839268286677,-90.4243343148897,25.85
55,45.3473111749265,-87.0484658580009,91.964
55,45.12796046356,-87.1129174431422,0.396
55,43.2928566370734,-87.8823534327865,13.576
55,42.831606038588,-88.0898199400313,27.972
55,45.1897642288976,-87.1166880822626,76.307
55,44.9074899064009,-87.3302818855477,79.72
55,44.8886480313723,-87.5124215107592,78.059
55,44.4019269863596,-87.9363204262331,82.604
55,43.8845620288519,-88.0041280547303,92.435
55,43.9031512045418,-87.9857097207195,91.735
55,43.4004036808775,-88.1926764258715,37.97
55,43.1948409069362,-88.1296588220579,7.236
55,42.6791900786269,-88.1656078883302,21.602
55,45.040636993447,-87.7559260230294,24.124
55,44.843287907916,-88.01397456092,6.067
55,44.5721778952976,-87.7330798661288,96.383
55,44.3436356698395,-87.9466711839069,120.331
55,44.327117326256,-88.1386598831952,90.791
55,43.971623512597,-88.0805541046931,90.258
55,43.9489251760074,-88.1108348647537,29.521
55,43.8045405477129,-88.071469414955,100.269
55,43.5959789724944,-87.9777690756493,58.869
55,43.0260645066249,-88.7983329363676,36.222
55,42.7875158735593,-88.7338035076988,15.021
55,42.7007125816173,-88.9163058811037,19.001
55,45.5142431310302,-87.8751716052411,6.886
55,45.3281244852196,-87.717449673146,50.746
55,45.5560218218204,-88.0302207947285,78.816
55,45.2438839379247,-87.8806112336834,34.894
55,45.1973453076839,-87.8088887687102,33.813
55,45.3716395031283,-87.898818677762,39.858
55,45.1724023735452,-88.1154467824185,61.373
55,45.0399213020362,-87.8797979163275,46.455
55,44.9135984534235,-87.8674769202313,7.598
55,44.3679697712316,-88.1344033132252,31.126
55,43.8883021355464,-88.7717966958507,45.174
55,43.3580216644282,-88.3875718437741,61.417
55,42.5329186146697,-88.9825355140197,31.157
55,45.7045042845644,-88.0720512337335,11.49
55,45.6918504356443,-87.9334240322192,81.251
55,45.9740999227773,-88.0880979907902,86.219
55,45.6511173816214,-87.9566144994196,21.888
55,45.5667702909246,-87.8443535108045,89.713
