0.036925733,0.036320526,0.034717869,0.034920398,0.034039158,0.035233076,0.030715416,0.031175268,0.034407383,0.03244479,0.0333955,0.035446296,0.037861924,0.03628284,0.034160451,0.037134479,0.03530308,0.037557083,0.039158637,0.036642401,0.034500152,0.03945434,0.037227401,0.039434884,0.032301753,0.036450018,0.034030528,0.034715844,0.037622402,0.034873432,0.038803921,0.037528474,0.034096873,0.038403824,0.038301976,0.033946229,0.036772322,0.034063051,0.035019877,0.031790839,0.048512119,0.03682575,0.046036817,0.041291174,0.042141939,0.044049653,0.025234558,0.022303996,0.034270735,0.042680203,0.037439901,0.032587293,0.036872979,0.040508973,0.033165098,0.033644333,0.033375118,0.033976622,0.035424863,0.035448796,0.036204763,0.030829591,0.033225036,0.033074131,0.037240966,0.032298009,0.03341515,0.033627365,0.035704817,0.035298384,0.036556311,0.038154447,0.033105086,0.032814541,0.039255613,0.03369001,0.034761155,0.035439648
0.032608349,0.033568722,0.036033798,0.03442668,0.032461997,0.034567981,0.028667935,0.030434478,0.033870193,0.032466309,0.034127179,0.035524816,0.038582428,0.036834418,0.033252039,0.037431468,0.034361979,0.037440649,0.038502943,0.035651166,0.033768622,0.03958903,0.037523156,0.039487727,0.031840571,0.035507385,0.034016871,0.034752489,0.036393616,0.034782354,0.037746424,0.037487729,0.033976324,0.037877424,0.039264397,0.034116797,0.037852498,0.037837781,0.035970098,0.034436156,0.049726708,0.031101769,0.045935248,0.042412852,0.040276382,0.038229534,0.035505785,0.032533529,0.030202751,0.043888042,0.037495954,0.032862203,0.038595731,0.039514531,0.032875416,0.032798526,0.033998948,0.0331999,0.036832377,0.035996192,0.036647867,0.031142952,0.032714873,0.033460965,0.036697263,0.032782212,0.033185327,0.033719522,0.036306352,0.034892616,0.036340366,0.03608103,0.028004118,0.036584206,0.040020397,0.033894666,0.034444749,0.034105492
0.034560348,0.032051052,0.029637385,0.034363561,0.033061675,0.032621453,0.029553104,0.031168327,0.034079433,0.031795479,0.033539408,0.03579012,0.038963776,0.036229436,0.03301273,0.035950617,0.034619078,0.038407181,0.037324494,0.037220666,0.033166317,0.039574913,0.035551781,0.038959603,0.034081361,0.0340726,0.03520945,0.033934704,0.037101373,0.0351761,0.038761434,0.03638635,0.03449883,0.038212151,0.038927774,0.035435813,0.037871404,0.035600774,0.03511114,0.037875161,0.044836544,0.028947347,0.046414147,0.04219451,0.03906392,0.037083187,0.043436271,0.041381789,0.035665845,0.037184487,0.0417559,0.037722323,0.038455213,0.038309651,0.033316165,0.03330205,0.0336366,0.034270637,0.036604187,0.035720478,0.035963966,0.030923205,0.034935074,0.032539353,0.036661193,0.032703948,0.03502199,0.033973833,0.035745483,0.034556479,0.037927277,0.030394611,0.032517597,0.034996211,0.041644532,0.03302111,0.033857634,0.033709228
0.034755974,0.034100126,0.030133024,0.033960245,0.033304737,0.033259086,0.02878037,0.03195891,0.03409945,0.03069867,0.033364558,0.034956395,0.038334735,0.036167966,0.033502808,0.036395804,0.034458882,0.03845431,0.037299966,0.036385501,0.03363263,0.03929618,0.035796336,0.039219632,0.033696855,0.034892152,0.034738787,0.03392974,0.036947451,0.034993943,0.038469449,0.036197751,0.034109368,0.038234613,0.03809179,0.03477477,0.037646069,0.034991261,0.03567704,0.036394381,0.040169773,0.029176742,0.046244179,0.037879211,0.037689184,0.041031715,0.043386423,0.040107774,0.039321436,0.036798913,0.041788735,0.038367001,0.037186413,0.038439474,0.033757899,0.032848208,0.034379995,0.034989691,0.035115145,0.034987477,0.035294453,0.03122159,0.034793407,0.032460582,0.037338666,0.032294567,0.034422904,0.035208926,0.035625751,0.034747942,0.037012135,0.026030635,0.035946685,0.036206228,0.042659123,0.033086565,0.033289511,0.033606617
0.034490157,0.03621815,0.034514667,0.0335249,0.033182267,0.035160373,0.027876774,0.032249324,0.033914528,0.03061484,0.033250903,0.033987528,0.037582533,0.036370784,0.033966308,0.037363727,0.034415791,0.037776585,0.037839318,0.034787756,0.034444448,0.038752257,0.036835098,0.039955537,0.032782429,0.036129803,0.0334772,0.034490685,0.036839797,0.034888264,0.038031063,0.03660242,0.033242252,0.037899976,0.037956241,0.033777444,0.037260136,0.036037209,0.036872002,0.033795301,0.038576067,0.031108389,0.045132052,0.034056302,0.036783866,0.044391755,0.037305465,0.032446194,0.037407973,0.041952065,0.037541757,0.036807855,0.036578473,0.038974278,0.033952168,0.031980556,0.035080775,0.034959183,0.034309619,0.034677721,0.034990703,0.031476033,0.03337461,0.032752002,0.037805634,0.032033857,0.032703249,0.035766871,0.035911323,0.035325454,0.035409774,0.025115,0.035761407,0.038230189,0.041692665,0.033859837,0.0331821,0.033263583
0.036546984,0.034658784,0.035738409,0.033499538,0.03319887,0.035766378,0.029257133,0.031842178,0.033797779,0.03255484,0.03252939,0.034180388,0.037673593,0.036104382,0.033649185,0.036642988,0.035286817,0.0372655,0.037852277,0.035257119,0.034607676,0.037732575,0.036916107,0.041009802,0.034375458,0.035310575,0.033195958,0.034887352,0.038070756,0.035613888,0.03916282,0.03668723,0.032817265,0.037489267,0.039265769,0.034789398,0.036761096,0.036541555,0.036673861,0.036572645,0.041079963,0.033720711,0.043454699,0.037703926,0.03758185,0.039379843,0.031284736,0.028145886,0.029819032,0.045075345,0.033273512,0.03916275,0.038003518,0.038567514,0.033815629,0.031886919,0.03419596,0.03445453,0.035816765,0.035427099,0.035172018,0.03097284,0.033049424,0.032539657,0.036906324,0.032379089,0.032913549,0.034077177,0.036155238,0.03577531,0.035946224,0.027739725,0.032888458,0.035584175,0.037792478,0.034483573,0.033804421,0.032459612
0.035939685,0.036326729,0.034892539,0.033399029,0.03284209,0.034536286,0.03010281,0.031141948,0.034076712,0.032537106,0.032032937,0.034549555,0.036670701,0.035252273,0.033711153,0.036553632,0.035839586,0.037982131,0.037729023,0.035599492,0.034877097,0.03803239,0.036806864,0.0409087,0.033183601,0.03466254,0.034211994,0.035012931,0.037555124,0.035368219,0.038724395,0.036369743,0.032861033,0.037259404,0.0388049,0.035319743,0.037276972,0.037479449,0.034833682,0.038502379,0.042116652,0.034432464,0.045370619,0.033258357,0.041911098,0.039480597,0.027769572,0.025346237,0.029495395,0.039142811,0.041170632,0.037901771,0.037492627,0.03830052,0.033448977,0.032543937,0.033414122,0.034833209,0.035963138,0.035238443,0.035965754,0.03108009,0.032682489,0.033549532,0.036494458,0.032123461,0.032953316,0.033551663,0.036294514,0.034198437,0.035855006,0.029240165,0.031519872,0.035762107,0.035291067,0.034305107,0.034331021,0.033285744
0.035250954,0.038024096,0.034393273,0.033695491,0.032676797,0.03403114,0.030462857,0.030473197,0.035415146,0.032023457,0.032303082,0.034789263,0.036321843,0.034941896,0.033645054,0.036656354,0.035983958,0.038812179,0.03761791,0.036605369,0.034746791,0.038456878,0.036936447,0.040703873,0.03254368,0.034844421,0.034559319,0.035324639,0.037434708,0.035083334,0.038387488,0.036334329,0.033383935,0.037496822,0.037959057,0.035399145,0.037246105,0.036172609,0.033753842,0.037791506,0.042407537,0.034920513,0.046819741,0.0305976,0.043959836,0.041877651,0.026646941,0.024085666,0.032002254,0.034201342,0.046431786,0.035430326,0.037194034,0.038066405,0.033331933,0.033101648,0.033778826,0.034633302,0.035156992,0.034861469,0.036237399,0.031433188,0.032622079,0.034099508,0.036772281,0.031892829,0.033001335,0.033834031,0.036465144,0.033656912,0.035571133,0.030222878,0.034260317,0.035636284,0.034650062,0.034385109,0.034078672,0.034260439
0.035780261,0.03769268,0.034916274,0.03445377,0.032944322,0.035324701,0.030586506,0.030166319,0.037182394,0.032029691,0.033044627,0.034867548,0.037256611,0.03555371,0.033389986,0.036433863,0.035809461,0.038886377,0.037635914,0.038081708,0.033989427,0.038535592,0.037545672,0.040815274,0.033932694,0.035638227,0.033562984,0.035847435,0.038445781,0.03533851,0.038846449,0.036689361,0.034160534,0.038019609,0.037764019,0.035145811,0.036045523,0.031602389,0.035086845,0.034825258,0.042789123,0.036139487,0.044772141,0.037235703,0.03973183,0.041826871,0.028232093,0.025545576,0.032250108,0.03780217,0.038745799,0.034758249,0.038335215,0.037769465,0.033551456,0.033045636,0.035087874,0.033405635,0.034468978,0.034801482,0.035602597,0.031774046,0.032914073,0.033491109,0.037419987,0.032353379,0.033447874,0.034191528,0.036547368,0.035246164,0.035662006,0.031710339,0.039949469,0.033284435,0.035506092,0.035066167,0.03317894,0.034291571
0.033887972,0.038285013,0.032348497,0.034642813,0.032933505,0.035637875,0.030391106,0.030736358,0.035316581,0.030979348,0.031830413,0.035231586,0.036515914,0.035514402,0.034541158,0.035597604,0.035424287,0.038247066,0.037974956,0.036517966,0.033092618,0.037930165,0.036694647,0.040912086,0.032378718,0.03522732,0.034013374,0.035325912,0.036472452,0.035378088,0.03708354,0.035935904,0.034497466,0.037471135,0.037310085,0.034014346,0.035711,0.031931688,0.035629152,0.036170437,0.039585275,0.033750848,0.0436487,0.038656554,0.033893337,0.036914752,0.038459246,0.036333614,0.034163892,0.038430147,0.035982319,0.034853016,0.038767682,0.03749846,0.033126773,0.032602278,0.034349764,0.033751572,0.035931932,0.034215094,0.035612999,0.032757389,0.032523493,0.03416101,0.037278448,0.033257986,0.034186052,0.033883737,0.035584244,0.034327881,0.03645142,0.032778858,0.036042728,0.037948529,0.037935865,0.034619212,0.03369645,0.033807016
