psmsl_id,noaa_id,noaa_name
513,1820000,"Kwajalein, Marshall Islands"
513,1820000,"Kwajalein, Marshall Islands"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
595,1890000,"Wake Island, Pacific Ocean"
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
332,8410140,Eastport
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
1524,8411250,Cutler Naval Base
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
525,8413320,Bar Harbor
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
183,8418150,Portland
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
235,8443970,Boston
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
367,8447930,Woods Hole
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
1111,8449130,Nantucket Island
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
351,8452660,Newport
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
430,8454000,Providence
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
429,8461490,New London
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
1068,8467150,Bridgeport
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
519,8510560,Montauk
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
848,8514560,PORT JEFFERSON
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
2322,8516945,Kings Point
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
12,8518750,The Battery
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
1637,8519483,Bergen Point West Reach
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
366,8531680,Sandy Hook
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
180,8534720,Atlantic City
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
1153,8536110,Cape May
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
135,8545240,Philadelphia
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
786,8551910,Reedy Point
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
224,8557380,Lewes
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
2292,8570280,"OCEAN CITY, FISHING PIER"
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
1295,8571892,Cambridge
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
2323,8573364,Tolchester Beach
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
148,8574680,"Baltimore, Fort McHenry, Patapsco River"
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
311,8575512,Annapolis
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
412,8577330,Solomons Island
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
360,8594900,Washington
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
636,8632200,Kiptopeke
