X20070515_HH	X20070515_HV	X20070630_HH	X20070630_HV	X20070815_HH	X20070815_HV	X20080517_HH	X20080517_HV	X20080817_HH	X20080817_HV	X20081002_HH	X20081002_HV	X20090820_HH	X20090820_HV	X20100523_HH	X20100523_HV	X20100708_HH	X20100708_HV	X20100823_HH	X20100823_HV	X20101008_HH	X20101008_HV	X20101123_HH	X20101123_HV
0.22813037969172	0.0434472258202732	0.139952427707613	0.0374181277584285	0.137341017169612	0.0502659662493638	0.13810770213604	0.0536083839833736	0.103676802478731	0.0714560765773058	0.112857929430902	0.042556086089462	0.18897656244891	0.0455785311226334	0.162581636570394	0.0573467342182994	0.163777689848627	0.0414822995662689	0.220130769535899	0.0702098729088902	0.144743533805013	0.0568675957620144	0.0910309495197402	0.0208893130636877
0.199282450601459	0.071798887103796	0.191861951723695	0.0746543454006314	0.189645268023014	0.0536992345005274	0.216909535229206	0.0684472927823663	0.241816770285368	0.0621211733669043	0.190114006400108	0.0593789606355131	0.173662837594748	0.0900205876678228	0.236630125178231	0.0843027047812939	0.361754972487688	0.0708537278696895	0.312882436173303	0.0705008873982089	0.375939703649945	0.0729830066363017	0.176577290520072	0.0464778752066195
0.313644584682253	0.114952830804719	0.250041712075472	0.110967250540853	0.278696030378342	0.10787745937705	0.395548726831164	0.127600795456341	0.353589296340942	0.102240513478007	0.25351744890213	0.101170130074024	0.291683109477162	0.0833092229440808	0.354727283120155	0.0839309133589268	0.303253674081394	0.096667186490127	0.3189258556813	0.103473668918014	0.319251261651516	0.0953221684321761	0.192469613626599	0.0400185051839799
0.24368454888463	0.0683871791698039	0.229459082707763	0.0762123493477702	0.235904429640089	0.0485036378460271	0.28038350906637	0.0922902218169636	0.26090233027935	0.0679705669172108	0.185493437573314	0.0604024329222739	0.245809322223067	0.077544862870127	0.210524002090096	0.0676737325266004	0.217513306066394	0.080524587072432	0.236197145921843	0.0896786435374192	0.303432237356901	0.0697544566355646	0.181009803898633	0.0334563618525863
0.282849278301001	0.0768965566530824	0.215644987566131	0.0741780027747154	0.28435480967164	0.109665184747428	0.302040364593267	0.0569320213980973	0.267255099490285	0.0670594722032547	0.212558530271053	0.0862534884363413	0.29045120999217	0.0766438813880086	0.321147252406393	0.0778865340564932	0.281710356473923	0.0596360829658806	0.325668641499111	0.0587655555989061	0.288576187565923	0.0854597184807062	0.115228062495589	0.0216481962706894
0.283365677509989	0.085732927279813	0.264483476057649	0.103594682179391	0.255252230912447	0.107697906903923	0.350492380559444	0.10082823317498	0.384748127311468	0.0880807498469949	0.212061180733144	0.0907367747277021	0.255292147397995	0.0861593695978324	0.316836811602116	0.110844738781452	0.333017587661743	0.0945446509867907	0.371154066175222	0.0980918481945992	0.331263452768326	0.0842223628424108	0.159071648493409	0.0477286814711988
0.234690677374601	0.0905612101778388	0.332183092832565	0.080634493380785	0.272846166044474	0.063199196010828	0.3464618884027	0.0975423445925117	0.217020735144615	0.0868570702150464	0.214234683662653	0.086222046520561	0.249972350895405	0.123860244639218	0.293079618364573	0.102752319537103	0.32008888758719	0.0875267554074526	0.317670485004783	0.109106324613094	0.207006402313709	0.0643825312145054	0.181455325335264	0.0500107347033918
0.235842652618885	0.0605957456864417	0.267959043383598	0.0710032051429152	0.264975504949689	0.0760210398584604	0.328313156962395	0.0817758262985283	0.247076012194157	0.0961444373242557	0.153063698538712	0.0443525106779167	0.238712105900049	0.0912233050912619	0.222114721313119	0.0739667201414704	0.271714869886637	0.0978862857446074	0.256017612293363	0.107305190525949	0.268527720655714	0.0662262578095709	0.165510798139232	0.033747120361243
0.427002456453111	0.0788420827852355	0.342105330692397	0.0665590680307812	0.354655005037785	0.0692263208329678	0.322416372597218	0.0793301360681653	0.269455902278423	0.110859789885581	0.241082493747984	0.0816711347017969	0.278787048799651	0.0901932716369629	0.361926142126322	0.107978964224458	0.419404305517673	0.0796300009824336	0.281045926734805	0.0765723865479231	0.257830699905753	0.0795012200251222	0.222764182835817	0.0555196413770318
0.316362475976348	0.0658646994270384	0.366917558014393	0.0654352982528508	0.40512486298879	0.0686023409167926	0.395879238843918	0.0755375972948968	0.341680191457272	0.0941505469381809	0.268561409786344	0.0800987984985113	0.30598664842546	0.0822391649708152	0.307769276201725	0.0973214413970709	0.330813333392143	0.0790268857963383	0.259074935689569	0.0924627697095275	0.256071604788303	0.0752980378456414	0.178750116910253	0.0351334315325533
0.214074646433194	0.0663392225073444	0.179785091962133	0.0511383238647665	0.200379710644484	0.0560456910170615	0.172612203285098	0.0545779303647578	0.141921625605651	0.0521653454218592	0.208415772233691	0.0507346971758774	0.211655701200167	0.0636324596901735	0.209374371916056	0.0665847510099411	0.275678595528007	0.0807867259718478	0.248280299561364	0.0903273661221777	0.38615688255855	0.0555721686354705	0.10577220376581	0.0443004011176527
0.184434894058439	0.0742743420932028	0.210955485701561	0.0505015812814236	0.136714356951416	0.0491322164889425	0.246047314670351	0.0670044182075395	0.150140173733234	0.0445689975749701	0.2077795746071	0.0534403233655861	0.180280478671193	0.0524317240342498	0.179092443415097	0.0532709259007658	0.228987489427839	0.0713610383016723	0.204635290635957	0.0524015045828289	0.294924203306437	0.0719260638579726	0.0993273390663995	0.0421557997663816
0.23620821748461	0.0574090991701399	0.152503913268447	0.0478374566882849	0.18374384008348	0.0423459699377418	0.226569470018148	0.0575885106809437	0.156890571117401	0.0541337447033988	0.232715100049973	0.0481279389932752	0.256479438394308	0.0497887386009097	0.189124926924706	0.090258083306253	0.199054107069969	0.0650188451011976	0.303800236433744	0.059679267462343	0.462983552366495	0.0676861214451492	0.148382703773677	0.0376842767000198
0.31317224247115	0.0889890220548425	0.268594935536385	0.0573847047053277	0.288899762555957	0.0675421254709363	0.382759395986795	0.110154984518886	0.17285225354135	0.082697369158268	0.227562960237265	0.0857932036742568	0.288634639647272	0.125618560446633	0.369888074696064	0.0688223438337445	0.250052187591791	0.0613637291826308	0.343129996210337	0.0865803090855479	0.505922496318817	0.129412884823978	0.184939958155155	0.0428580311127007
0.166294571943581	0.0673312628641725	0.202024253085256	0.0772820888087153	0.194707359187305	0.0730596063658595	0.199548156931996	0.0745853180997074	0.243162274360657	0.0831102570518851	0.234672540798783	0.0769622889347374	0.22077139467001	0.0826926198787987	0.221531314775348	0.0774199101142585	0.207580266727342	0.0729272030293941	0.238470895215869	0.0735428049229085	0.257085340097547	0.0917209349572659	0.17638198658824	0.0380082735791802
0.255316864699125	0.0602101115509868	0.210828570649028	0.0646778489463031	0.193687569350004	0.0670407051220536	0.260854480788112	0.0846828715875745	0.17116540339258	0.0627705409295029	0.248367313295603	0.0614915192127228	0.190538500036512	0.0646550910813468	0.225296285003424	0.0631502298638225	0.234806727617979	0.0990157900378108	0.238409645855427	0.0688185659237206	0.275258771247334	0.0878914938204818	0.169781675769223	0.0439202383988433
0.318108882755041	0.0854609892703593	0.2740742508322	0.0739649222232401	0.17843065730163	0.06332063089524	0.240403190255165	0.089843918569386	0.318110417574644	0.0577450068667531	0.283980822190642	0.0894010574556887	0.189612763002515	0.0693579157814384	0.297040536999702	0.0989182619377971	0.22026022204331	0.0658965605710234	0.227069463580847	0.0626265252940357	0.432054758071899	0.0679559239319393	0.21293031424284	0.0346582653000951
0.172096187041865	0.0750861304501693	0.211110064759851	0.0815471927635372	0.222576353698969	0.0871815467253327	0.219600530134307	0.0720307682123449	0.242572395130992	0.0864718249067664	0.231410692845072	0.0694171067859445	0.192932343908719	0.0763975898069995	0.277564891747066	0.0798327885568142	0.258452853986195	0.0804771360542093	0.235363960266113	0.0872958288528025	0.238482318818569	0.0815617442131042	0.185098031535745	0.0443881745450199
0.241438049823046	0.0578207587823272	0.247215623036027	0.0751044382341206	0.255460675273623	0.0781081393361092	0.252458540722728	0.0733251390047371	0.255914881825447	0.0449042278341949	0.22249461337924	0.0537673034705222	0.186978350910876	0.0553315989673138	0.319704939921697	0.0741773351199097	0.312156958505511	0.0579582205973566	0.405961792916059	0.086357151158154	0.386977280889239	0.0602755259190287	0.212590104767254	0.0358185917139053
0.315062267439706	0.0485650199864592	0.211456548422575	0.0773123810067773	0.228434922173619	0.0553966611623764	0.235023017972708	0.0854003727436066	0.205490713939071	0.0602237889543176	0.159765474498272	0.0601878464221954	0.155922682748901	0.0672305391894446	0.259793035686016	0.0944272615015507	0.253731789067388	0.0736128408461809	0.324543744325638	0.0719846854917705	0.236262237653136	0.0848707086406648	0.149246546439826	0.0284284497611225
0.268075896427035	0.0801980099640787	0.330461226403713	0.0560417845845222	0.225112622603774	0.0714566740207374	0.237221946939826	0.0906052691861987	0.308765353427993	0.0729333733518918	0.172897529389177	0.0628894881478378	0.238918215967715	0.0499733979813755	0.279936694436603	0.0785227666298548	0.306017531082034	0.0734023135155439	0.355913382023573	0.0907846726477146	0.442116273774041	0.0909197698864672	0.410193974152207	0.0447476543486118
0.264039944857359	0.0484342817217112	0.192632298916578	0.0487987827509642	0.164193220436573	0.0413012516219169	0.191779866814613	0.0751296225935221	0.194973923265934	0.0525946724228561	0.215471683070064	0.038892807206139	0.149082622594304	0.0470213142948018	0.169105062054263	0.0505246913267507	0.197308797921453	0.0389622087989535	0.28166470490396	0.0420189627911896	0.289303068071604	0.0272523841122165	0.139778070151806	0.0149294575676322
0.219351453706622	0.0641806800849736	0.159491397440434	0.05706259701401	0.191338366695813	0.0491563302597829	0.156741814480888	0.0656932203306092	0.160590612329543	0.0392753263004124	0.116930556483567	0.047228526789695	0.260234776884317	0.0508388234302402	0.163248111493886	0.0571095910854638	0.166650434024632	0.0797445736825466	0.163968563079834	0.064348432634558	0.237026995047927	0.0586902615614235	0.13141618296504	0.0301379996817559
0.255931672122743	0.0407604581365983	0.141410665586591	0.037762348074466	0.120745833031833	0.0552195468917489	0.128691747784615	0.0680629863507218	0.141358707632337	0.0354460994047778	0.178285826928914	0.0363845843821764	0.154092612676322	0.0429137726314366	0.185134623199701	0.0384695818647742	0.170124106109142	0.0427241292782128	0.223292599831309	0.0344633531889745	0.240640078272138	0.0396266393363476	0.128944301977754	0.0296020463574678
0.221056669950485	0.0517074945382774	0.149219591170549	0.0362161593511701	0.181373473256826	0.0346975496504456	0.147381229326129	0.0642637684941292	0.130413190594741	0.0383127613791398	0.159796493127942	0.0458905464038253	0.146583811379969	0.0434341412037611	0.1351487794891	0.0486601269803941	0.176563018134662	0.0610388826046671	0.157533014193177	0.0448574204929173	0.24049761518836	0.04097447427921	0.171501539647579	0.0301361945457757
0.219351453706622	0.0641806800849736	0.159491397440434	0.05706259701401	0.192344622686505	0.0465539649594575	0.149152301251888	0.0626527639105916	0.160451369980971	0.0387880996697479	0.114741813923631	0.0472655573061534	0.260234776884317	0.0508388234302402	0.162019697017968	0.0559249022044241	0.145986066199839	0.0731896432116628	0.16646534204483	0.0641184467822313	0.237026995047927	0.0586902615614235	0.130114347570472	0.0293909379591544
0.201082924380898	0.0671954927965999	0.119769698940217	0.0485455831512809	0.209851212799549	0.0480376151390374	0.159715626388788	0.0611402220092714	0.140881837478706	0.0569342747330666	0.159811019897461	0.0566242072317335	0.176786283297198	0.0652889742382935	0.129154834896326	0.0669932183809578	0.198232129216194	0.0520009989850223	0.233117967844009	0.0735689760185778	0.296449540182948	0.0658023306168616	0.152468635567597	0.0349835037652935
0.186942920088768	0.0450345439215501	0.194682934454509	0.0498674639633724	0.219203965738416	0.0428382945246994	0.177910514175892	0.0554152922704816	0.182882679360253	0.0575215550405639	0.252117584858622	0.0518588146993092	0.227329287264082	0.0874752352635066	0.196499649435282	0.062700919341296	0.20917427114078	0.0745432233171804	0.228047078475356	0.0622147764079273	0.328120944755418	0.0876387144838061	0.151149000972509	0.0347682270221412
0.151810875960759	0.0479577471102987	0.158375418744981	0.0493321642279625	0.153851876035333	0.041501238476485	0.145822256803513	0.0510794399306178	0.155338500626385	0.0489359321072698	0.141341963782907	0.0372445550747216	0.148275542590353	0.0543166750835048	0.183545395731926	0.0457294685766101	0.165844624862075	0.0454325079917908	0.206738047301769	0.0789142292924225	0.239998189732432	0.0587782501243055	0.102426338408675	0.0294447197977986
0.184922107391887	0.0768187269568443	0.186895448300574	0.0670285589165158	0.188530292361975	0.0725570693612099	0.305787198245525	0.0943537028506398	0.192161189392209	0.085510415956378	0.199049538932741	0.0593877485953271	0.279519408941269	0.0941247073933482	0.219848239794374	0.0941739939153194	0.328922972083092	0.0774666657671332	0.411592330783606	0.0540226474404335	0.370646893978119	0.122426641484102	0.142354711062378	0.0340757781846656
0.337898708052105	0.0953284427523613	0.331610199064016	0.100985617376864	0.236687602741378	0.0794576470341001	0.278463743627071	0.100296534597874	0.281019447371364	0.0736410450190306	0.298174205753538	0.0882046735948986	0.240445354953408	0.0793715547770262	0.254953783005476	0.128799557685852	0.400130320340395	0.0856789732351899	0.351325035095215	0.097030159085989	0.274690838796752	0.0746759069817407	0.135041169822216	0.0354136764071882
0.273025516420603	0.0806107064709067	0.308544749394059	0.0664869546890259	0.228097832865185	0.0786969206399388	0.294385148212314	0.0778714763000607	0.245994228455755	0.0733410947852665	0.254897934695085	0.0592646408412192	0.269796123728156	0.0626944224350154	0.289082318544388	0.0967094706637519	0.288926966488361	0.103035538457334	0.267821986228228	0.0725225205533206	0.293218770995736	0.0747166941873729	0.166988452896476	0.0405898434109986
0.469647109508514	0.108088348992169	0.32661877758801	0.0877067083492875	0.373695010319352	0.0988084152340889	0.303160959854722	0.111865253187716	0.289285245868895	0.100814765526189	0.297874577343464	0.0786872007884085	0.327885968610644	0.118647162802517	0.262314976917373	0.124579276475641	0.314753730382238	0.102641977369785	0.264382388442755	0.0935785500332713	0.306660152971745	0.0725567503832281	0.161334141157568	0.0503304717130959
0.340714108198881	0.124777976423502	0.239449275657535	0.0996547667309642	0.315036720699734	0.0815486353304651	0.353360806192671	0.0863530880638531	0.308375729454888	0.0711016058921814	0.315325367781851	0.0860815834667948	0.290754947811365	0.0945563968271017	0.261029543355107	0.0985258817672729	0.294736038893461	0.0747862607240677	0.323614966124296	0.0941279735416174	0.38193722628057	0.0839687916450202	0.157255433499813	0.0329226023621029
0.207199098542333	0.0513795418664813	0.192896927396456	0.0580873120990064	0.275904851034284	0.0541014515329152	0.198494790328874	0.0717164344257779	0.180978413671255	0.0607215398922563	0.173775191418827	0.0587589140050113	0.278236934915185	0.0547571564093232	0.256825268268585	0.0881511952195849	0.25393083691597	0.0653475341387093	0.257824531859822	0.0711055431101057	0.278799848631024	0.0848745638504624	0.154422475232018	0.0302647648172246
0.141474839299917	0.0386122872587293	0.145158723928034	0.0512861129827797	0.116868649609387	0.0374329651240259	0.258978694677353	0.0491126840934157	0.20438171736896	0.0506824390031397	0.170881856232882	0.0540632670745254	0.177678591571748	0.0603384310379624	0.198808853514493	0.0635082935914397	0.217806508764625	0.0531876622699201	0.263332288712263	0.0532476110383868	0.387876201421022	0.0552358771674335	0.177827100668635	0.0292647741734982
0.297917434945703	0.0516725447960198	0.216768896207213	0.0432806499302387	0.247722584754229	0.0608134889043868	0.255442822972933	0.0573230785214239	0.224375648424029	0.0520246811211109	0.173334552906454	0.0607098089531064	0.18825673394733	0.062978437791268	0.14756231661886	0.0402329382486641	0.22262947075069	0.0655487249605358	0.255071865660804	0.0837515613862446	0.359645837119647	0.0672022955758231	0.167050044451441	0.0353623136345829
0.160768147557974	0.0599580639973283	0.192944198846817	0.0599074522033334	0.1888019843027	0.0542822037823498	0.163657343015075	0.0749839716590941	0.210255194455385	0.0636409497819841	0.213841582338015	0.0523610727654563	0.235820811241865	0.0587906842119992	0.297089379280806	0.070050950627774	0.275624478856723	0.0647157000170814	0.240344639867544	0.105587225407362	0.326480634510517	0.103176290169358	0.13500121049583	0.0316269700415432
0.139972513541579	0.0436491491273046	0.138782618567348	0.0603306745178998	0.173417614565955	0.0534655770493878	0.180190618149936	0.0460734779480845	0.202819677069783	0.0369653275702149	0.17280507998334	0.0441881728669008	0.15486323274672	0.0692990962415934	0.212358962744474	0.0598794394172728	0.236248649656773	0.0524108858986033	0.239354688674212	0.0558108235709369	0.205470628105104	0.0778302056714892	0.108068709261715	0.0259380899369717
0.235934613272548	0.0921335844323039	0.170092874339649	0.0787314879042762	0.162060309201479	0.0609625321812928	0.23480024561286	0.0728203635662794	0.27400792496545	0.0567079080002649	0.217060914263129	0.0605434789322317	0.19210148230195	0.0703782215714455	0.267782143184117	0.0953092543142182	0.231742888689041	0.0558110920246691	0.20539635916551	0.0780120127730899	0.313614159822464	0.0548380623970713	0.176693828776479	0.0360983381979167
0.173106875684526	0.0444064194129573	0.208322990685701	0.066374424379319	0.249504551291466	0.0533693069592118	0.261224710279041	0.066863557530774	0.232933059334755	0.0546723203733563	0.185117320157588	0.0562215545214713	0.209075674414635	0.0581814864916461	0.205743864178658	0.0754813770763576	0.253941174596548	0.0488138180226088	0.187611519226006	0.076470963124718	0.176132344640791	0.0605756812728941	0.107365797273815	0.0310280087869614
0.199716084636748	0.0741917663253844	0.186108352882522	0.0542894218649183	0.194028567522764	0.0439571724273264	0.163525477051735	0.061713233590126	0.248086109757423	0.0630594729445875	0.231029754504561	0.0565680814906955	0.253206150606275	0.0671101952902973	0.133851139081849	0.0703663378953934	0.251773543655872	0.0632347846403718	0.221874227747321	0.0727226855233312	0.219425922259688	0.0640887715853751	0.117502854205668	0.0339458896778524
0.194434593431652	0.0516303912736475	0.165641753003001	0.0498841996304691	0.137341132121427	0.0483614977981363	0.183672981336713	0.0526643586345017	0.173680124804378	0.0661899978294969	0.269767852500081	0.0526196761056781	0.177030270919204	0.0517961797304451	0.206552614768346	0.0519191866947545	0.210105031728745	0.0600447142496705	0.219088352152279	0.0580074622162751	0.319572016596794	0.0680080316960812	0.108753694221377	0.0504984299186617
0.146331618229548	0.0497776410645909	0.1788832379712	0.0496364041335053	0.171430502086878	0.0408994171302766	0.176355363801122	0.05626140255481	0.239129029214382	0.045952036511153	0.226585945114493	0.0627869549207389	0.216290344085012	0.0532664119132927	0.227122290059924	0.0598677983507514	0.235412380525044	0.0566683172115258	0.214227156713605	0.0860756183974445	0.315575222174327	0.0819389000535011	0.116980201564729	0.042728163767606
0.160405638627708	0.0509725869633257	0.150308655574918	0.0535322101786733	0.151284476742148	0.0515704739373177	0.252798587083817	0.085128016769886	0.192760782316327	0.0590701135806739	0.185279947188165	0.0575502543813652	0.212772497907281	0.0495666638016701	0.227920148107741	0.0567494250006146	0.208904389292002	0.0659899371676147	0.231270766683987	0.0551213489047119	0.342259608209133	0.0811935756355524	0.138238085433841	0.0419693815056235
0.237511886283755	0.0588712804019451	0.211665051324027	0.0569087240312781	0.143299735254712	0.050618896053897	0.148954450019768	0.0598807010267462	0.175683551467955	0.0764308618381619	0.231459524482489	0.0437570377252996	0.272920787334442	0.0498298919863171	0.252117836847901	0.0828749174252152	0.307512993613879	0.0507218481765853	0.277629608288407	0.0658409236930311	0.381039414554834	0.0773586831055582	0.148004708811641	0.0322777342516929
0.205853636066119	0.0587961582673921	0.177584694491492	0.0685619020627605	0.151335865259171	0.0423304564319551	0.188568033277988	0.077032785397023	0.179394310340285	0.0510823377408087	0.203672902658582	0.0734675875864923	0.16361837554723	0.0529286074452102	0.161822012492589	0.0654635445347854	0.238396825268865	0.0820998223498464	0.221854286061393	0.0618446498281426	0.186064764857292	0.0612928875618511	0.114797486923635	0.0527657112106681
0.166651826351881	0.0484872153028846	0.156494053080678	0.0554408584721386	0.158402476873663	0.0602673188679748	0.187607293017209	0.0543107693083584	0.198345450891389	0.0510103330016136	0.160662434995174	0.045244871173054	0.20213021337986	0.0409096584189683	0.247767476571931	0.0662870196004709	0.235109774395823	0.0563951414078474	0.203677147626877	0.058462169021368	0.306053497725063	0.0764626235597664	0.121951230801642	0.0262797233881429
0.203286124393344	0.0639091040939093	0.23653350956738	0.0619601937942207	0.175616934895515	0.0627866182476282	0.27731654047966	0.0896758767776191	0.191807884722948	0.0563356508500874	0.155295718993459	0.0513193708445345	0.167750164866447	0.0572778754867613	0.287299305200577	0.0602038560642136	0.323298143222928	0.0696552814915776	0.399154875959669	0.0552934727498463	0.373511782950825	0.106339880989658	0.177001236006618	0.0401473911479115
0.195508016273379	0.0562955792993307	0.226268887519836	0.0558273943606764	0.225689454004169	0.0422478667460382	0.238390156200954	0.0840072908571788	0.153110536746681	0.0691057629883289	0.300964007154107	0.0724274753592908	0.172215465456247	0.0732220830395818	0.228614336811006	0.0430996222421527	0.212790099903941	0.058030070271343	0.256309853866696	0.0590288252569735	0.393774811178446	0.0601075538434088	0.112006654342016	0.0453448589477274
0.185406486902918	0.0510607909943376	0.185208648443222	0.0616333540529013	0.126216318044398	0.0532838052345647	0.0882341866381466	0.0616624467074871	0.18071454597844	0.0360460887766547	0.140083360485733	0.0512395701371133	0.120645967977388	0.0397128260561398	0.147455584257841	0.0669362125918269	0.180686481297016	0.0517418533563614	0.313608838245273	0.0653515513986349	0.297986654564738	0.0887495307251811	0.133488066494465	0.02557289848725
0.117646614089608	0.0614411579445004	0.207683715969324	0.0603982089087367	0.202733132988214	0.0468328986316919	0.155462589647089	0.049171967697995	0.155346904881299	0.057468662969768	0.188691942021251	0.0538642071187496	0.168741343542933	0.0550145888701081	0.189067227765918	0.0551334102638066	0.214783646166325	0.0822688327170908	0.179394893348217	0.0574293355457485	0.293315060436726	0.0528151637408882	0.104876400902867	0.0331712705083191
0.205680323764682	0.0618425020948052	0.206771802157164	0.0643824152648449	0.151922500559262	0.0531115026346275	0.12568804807961	0.0595863456837833	0.164595367653029	0.0426388356302466	0.157538201659918	0.0632198420353234	0.119515708647668	0.0547919156961143	0.183180626481771	0.0563258742913604	0.201057310615267	0.0465022415987083	0.23714654147625	0.0663033369928598	0.29296637699008	0.0603017592802644	0.0912554520699713	0.0230080706791745
0.250785984098911	0.0531721136067063	0.17064355686307	0.0664882427081466	0.212374602754911	0.0599099207255575	0.243028385771645	0.102368857711554	0.149414819665253	0.0606004931032658	0.234321819618344	0.0622056275606155	0.251838371157646	0.0591957187280059	0.222447460517287	0.074889563024044	0.2221483555105	0.070254457079702	0.269896613433957	0.0665188156999648	0.412813816751753	0.0916881124888148	0.326113410294056	0.0386022753082216
0.307380412306104	0.0582916310855321	0.254466252194511	0.06041585902373	0.217085957527161	0.0652509783394635	0.245158787816763	0.0766771072521806	0.158311247825623	0.0626647844910622	0.18491674400866	0.0579742477275431	0.19572939830167	0.0586058806095804	0.317148642880576	0.0627307657684599	0.312568507260746	0.0629082632561525	0.288305145170954	0.0895672345327006	0.325542059209612	0.0919886781937546	0.171487881802022	0.0400749631226063
0.225801605731249	0.0643125912174582	0.15521527081728	0.0484418524429202	0.143091043191297	0.0667468937379973	0.243017108903991	0.0591867061124908	0.164332563057542	0.0600640308111906	0.224063796656472	0.0690638939184802	0.152620662935078	0.0693886140361428	0.339518485590816	0.0820614481344819	0.26818541251123	0.0636280253529549	0.333890961483121	0.0754579287022352	0.451682832092047	0.0740453852340579	0.235657747834921	0.0503058973699808
0.254588088020682	0.0554799656383693	0.166820578277111	0.0603640046902001	0.155327100306749	0.0569881768897176	0.206852622330189	0.102588175795972	0.213471449911594	0.0552092348225415	0.140414497090711	0.0505489711132315	0.203599777072668	0.0585113079287112	0.222052644938231	0.0718387439846992	0.328148661388291	0.059545274823904	0.281791392713785	0.101166899316013	0.249641908332705	0.0722543662413955	0.171253656968474	0.0332686288747936
