52 3.86 7.76 -0.039 6.0939 -1.1457 355 1.0607 2.7
53 3.155 7.35 -1.039 4.674 -1.1449 355 1.0607 2.7
54 -0.225 1.827 -2.275 10.9874 -1.1431 355 1.0607 2.7
55 -0.64 2.385 -3.661 12.0301 -1.1405 355 1.0607 2.7
56 -0.78 3.552 -5.108 4.7879 -1.1398 355 1.0607 2.7
57 1.96 4.43 -0.509 2.592 -1.1398 355 1.0607 2.7
58 4.595 8.84 0.348 7.5104 -1.1385 355 1.0607 2.7
59 1.765 3.889 -0.362 5.7236 -1.1376 355 1.0607 2.7
60 1.11 3.723 -1.502 11.1627 -1.1358 355 1.0607 2.7
61 0.08 5.965 -5.814 7.0562 -1.1341 355 1.0607 2.7
62 2.85 5.787 -0.085 7.0348 -1.1329 355 1.0607 2.7
63 3.825 8.56 -0.912 9.8141 -1.1307 355 1.0607 2.7
64 3.05 7.11 -1.008 4.0226 -1.1472 355 1.0607 2.7
65 -1.87 -0.8 -2.936 4.1041 -1.1767 355 1.0607 2.7
66 -1.46 0.994 -3.915 14.4828 -1.1444 355 1.0607 2.7
67 -1.115 3.668 -5.899 8.2755 -1.1395 355 1.0607 2.7
68 0.535 2.323 -1.255 3.9003 -1.1393 355 1.0607 2.7
69 0.97 4.332 -2.387 9.8519 -1.1375 355 1.0607 2.7
70 1.375 6.274 -3.523 8.5783 -1.1361 355 1.0607 2.7
71 0.225 2.87 -2.425 11.3642 -1.1341 355 1.0607 2.7
72 2.445 8.68 -3.785 13.5419 -1.1298 355 1.0609 2.7
73 5.155 11.06 -0.746 9.3727 -1.1266 355 1.0611 2.7
74 2.505 5.682 -0.669 16.3181 -1.1221 355 1.0612 2.7
75 2.48 9.08 -4.121 11.7006 -1.119 355 1.0614 2.7
76 1.67 5.758 -2.423 13.31 -1.1171 355 1.0616 2.7
77 0.235 2.692 -2.223 15.5754 -1.1146 355 1.0617 2.7
78 4.215 8.4 0.025 7.9901 -1.1129 355 1.0619 2.7
79 -1.82 -0.253 -3.387 9.5313 -1.1122 355 1.0621 2.7
80 0.71 8.41 -6.989 16.4882 -1.1067 355 1.0622 2.7
81 7.675 15.07 0.281 17.6974 -1.0951 355 1.0624 2.7
82 6.36 13.35 -0.633 11.3387 -1.0909 355 1.0625 2.7
83 0.89 4.781 -3.004 17.4978 -1.0868 355 1.0627 2.7
84 3.86 12.41 -4.694 16.7824 -1.0795 355 1.0629 2.7
85 5.05 10.47 -0.369 15.941 -1.0736 355 1.063 2.7
86 6.85 14 -0.301 18.3702 -1.0923 355 1.0632 2.7
87 2.23 6.116 -1.656 11.8428 -1.0897 355 1.0634 2.7
88 0.495 3.079 -2.094 13.7647 -1.0872 355 1.0635 2.7
89 2.53 7.23 -2.174 16.1169 -1.082 355 1.0637 2.7
90 3.875 11.08 -3.329 17.945 -1.0733 355 1.0639 2.7
91 7.445 14.32 0.574 18.7936 -1.06 355 1.064 2.7
92 12.765 19.88 5.651 19.1121 -1.0393 355 1.0642 2.7
93 12.27 17.86 6.676 19.5755 -1.0214 355 1.0644 2.7
94 13.445 22.07 4.822 19.6095 -1.0001 355 1.0645 2.7
95 6.945 11.15 2.741 13.5754 -0.9958 355 1.0647 2.7
96 3.975 8.8 -0.853 15.3116 -0.9814 355 1.0649 2.7
97 2.725 4.678 0.775 16.7225 -0.9781 355 1.065 2.7
98 5.78 13.72 -2.158 19.8228 -0.9665 355 1.0652 2.7
99 7.485 13.96 1.009 11.6113 -0.9612 355 1.0654 2.7
100 7.485 10.58 4.389 19.6281 -0.9533 355 1.0655 2.7
101 10.765 19.03 2.497 20.1756 -1.0326 355 1.0657 2.7
102 13.505 21.56 5.45 17.9767 -0.983 355 1.0659 2.7
103 13.695 19.66 7.73 12.9604 -1.0304 355 1.066 2.7
104 5.705 7.98 3.43 8.5568 -1.0262 355 1.0662 2.7
105 5.685 8.65 2.717 16.3415 -1.0121 355 1.0664 2.7
106 5.575 8.19 2.959 11.1947 -1.0993 355 1.0665 2.7
107 6.09 8.89 3.285 7.7829 -1.0682 355 1.0667 2.7
108 8.57 13.24 3.904 10.879 -1.027 355 1.0669 2.7
109 6.48 9.5 3.46 14.6403 -1.0224 355 1.067 2.7
110 6.835 12.25 1.423 19.8465 -0.9987 355 1.067 2.7
111 8.905 14.12 3.688 13.4666 -0.9849 355 1.067 2.7
112 10.675 17.25 4.097 16.8034 -0.9637 355 1.067 2.7
113 3.565 6.126 1 19.0936 -0.9561 355 1.067 2.7
114 2.1 6.191 -1.985 18.8499 -1.0457 355 1.067 2.7
115 2 9.59 -5.595 14.1849 -0.9479 355 1.067 2.7
116 3.47 6.798 0.135 15.1506 -1.0413 355 1.067 2.7
117 7.595 16.07 -0.879 20.0413 -0.9279 355 1.067 2.7
118 6.895 13.91 -0.119 10.3459 -1.0329 355 1.067 2.7
119 1.895 4.852 -1.061 15.847 -1.031 355 1.067 2.7
120 5.735 14.53 -3.061 21.8676 -0.9044 355 1.067 2.7
121 11.68 20.27 3.094 22.101 -0.8808 355 1.067 2.7
122 11.165 16.85 5.484 15.9077 -0.8738 355 1.067 2.7
123 11.325 16.97 5.678 17.7042 -0.8558 355 1.067 2.7
124 6.995 11.55 2.441 15.6873 -0.8514 355 1.067 2.7
125 4.87 8.82 0.922 17.6741 -0.8462 355 1.067 2.7
126 4.01 7.13 0.886 22.3545 -0.841 355 1.067 2.7
127 4.95 12.23 -2.328 18.6015 -0.8338 355 1.067 2.7
128 6.205 11.68 0.733 13.5972 -0.8398 355 1.067 2.7
129 7.225 10.04 4.413 12.4325 -0.8418 355 1.067 2.7
130 3.51 7.09 -0.074 16.6775 -0.9779 355 1.067 2.7
131 0.225 2.41 -1.956 16.073 -0.8764 355 1.067 2.7
132 1.4 3.972 -1.166 19.9892 -0.9749 355 1.067 2.7
133 5.1 12.14 -1.939 16.5117 -0.9161 355 1.067 2.7
134 7.29 12.32 2.258 9.1275 -0.9067 355 1.067 2.7
135 9.985 15.57 4.399 14.4169 -0.9082 355 1.067 2.7
136 11.19 17.23 5.153 20.4724 -0.8752 355 1.067 2.7
137 10.18 14.3 6.059 23.5786 -0.8591 355 1.067 2.7
138 7.605 11.46 3.754 23.1967 -0.8464 355 1.067 2.7
139 12.345 19.73 4.961 23.8688 -0.8212 355 1.0641 2.7
140 13.83 17.66 10 22.9972 -0.8043 355 1.0613 2.7
141 16.675 22.95 10.4 24.2882 -0.7775 355 1.0584 2.7
142 17.875 23.98 11.77 22.5312 -0.7563 355 1.0556 2.7
143 15.265 19.07 11.46 24.3875 -0.7417 355 1.0529 2.7
144 11.9 15.51 8.29 20.335 -0.7359 355 1.0502 2.7
145 12.46 16.17 8.75 23.5847 -0.7305 355 1.0477 2.7
146 10.56 13.86 7.26 15.6325 -0.7307 355 1.0455 2.7
147 11.415 15.68 7.15 14.0362 -0.7354 355 1.0438 2.7
148 10.495 13.75 7.24 16.8268 -0.7398 355 1.0419 2.7
149 8.04 11.59 4.49 21.7832 -0.7529 355 1.0411 2.7
150 6.4 11.01 1.795 20.5614 -0.7674 355 1.0407 2.7
151 4.22 6.771 1.666 18.5711 -0.7758 355 1.0395 2.7
152 7.375 13.63 1.124 22.3225 -0.7884 355 1.0394 2.7
153 11.455 20.11 2.795 25.7166 -0.7987 355 1.0403 2.7
154 14.075 21.67 6.478 20.7585 -0.7977 355 1.0401 2.7
155 15.73 24.5 6.963 23.4787 -0.7876 355 1.0388 2.7
156 19.27 26.61 11.93 23.7265 -0.7727 355 1.0367 2.7
157 12.895 16.66 9.13 23.6288 -0.7639 355 1.0341 2.7
158 12.56 18.08 7.04 14.0016 -0.7582 355 1.0317 2.7
159 11.785 16.12 7.45 12.4188 -0.7477 355 1.0279 2.7
160 7.695 10.55 4.835 16.4906 -0.6986 355 1.0178 2.7
161 7.065 10.46 3.675 16.9643 -0.6351 355 1.0068 2.7
162 5.29 8.98 1.599 20.6938 -0.6397 355 1.0053 2.7
163 7.615 12.47 2.756 11.3839 -0.6822 355 1.0089 2.7
164 10.315 12.46 8.17 19.4224 -0.6275 355 0.9991 2.7
165 15 23.01 6.992 26.0771 -0.72 355 1.012 2.7
166 18.475 23.87 13.08 26.5652 -0.7385 355 1.016 2.7
167 15.285 21.81 8.76 26.3178 -0.7519 355 1.0196 2.7
168 12.305 19.8 4.808 26.1444 -0.7621 355 1.0228 2.7
169 16.365 24.96 7.77 25.9531 -0.7662 355 1.0264 2.7
170 13.375 17.32 9.43 15.3516 -0.7647 355 1.0263 2.7
171 12.835 19.18 6.489 26.3545 -0.76 355 1.0267 2.7
172 16.695 26.8 6.592 26.0118 -0.7524 355 1.0276 2.7
173 18.9 24.62 13.18 26.0955 -0.7474 355 1.0295 2.7
174 17.125 22.82 11.43 25.559 -0.75 355 1.0339 2.7
175 16.075 22.52 9.63 25.4404 -0.7609 355 1.0425 2.7
176 15.75 22.08 9.42 26.2373 -0.771 355 1.0515 2.7
177 14.835 22.46 7.21 26.0432 -0.7752 355 1.0592 2.7
178 17.88 25.1 10.66 25.8733 -0.7723 355 1.0656 2.7
179 20.38 27.34 13.42 25.5558 -0.7643 355 1.0704 2.7
180 21.205 28 14.41 25.4275 -0.7551 355 1.0752 2.7
181 21.105 28.76 13.45 25.6934 -0.7514 355 1.0837 2.7
182 16.685 21.31 12.06 24.4996 -0.7566 355 1.0959 2.7
183 13.245 18.92 7.57 25.149 -0.7651 355 1.1098 2.7
184 11.29 16.94 5.645 25.3768 -0.7727 355 1.1235 2.7
185 8.025 11.12 4.934 19.3944 -0.7751 355 1.1279 2.7
186 8.16 11.3 5.017 12.9861 -0.7764 355 1.1297 2.7
187 9.935 14.35 5.522 11.9057 -0.7775 355 1.1324 2.7
188 13.83 18.89 8.77 16.5147 -0.7784 355 1.1392 2.7
189 15.16 22.43 7.89 15.7553 -0.7776 355 1.1457 2.7
190 15.31 20.62 10 22.9348 -0.7743 355 1.1532 2.7
191 15.275 20.8 9.75 25.152 -0.7686 355 1.1602 2.7
192 16.115 23.63 8.6 25.1371 -0.7615 355 1.167 2.7
193 18.25 26.4 10.1 24.9087 -0.7543 355 1.1755 2.7
194 19.08 25.92 12.24 24.5905 -0.7503 355 1.1899 2.7
195 17.795 22.53 13.06 23.1685 -0.753 355 1.2109 2.7
196 14.66 20.24 9.08 24.5073 -0.7602 355 1.2369 2.7
197 13.405 22.37 4.44 23.7236 -0.769 355 1.2682 2.7
198 18.05 26.19 9.91 20.6411 -0.776 355 1.3036 2.7
199 19.425 24.63 14.22 10.0542 -0.7775 355 1.3167 2.7
200 18.675 24.88 12.47 23.7738 -0.7775 355 1.3411 2.7
201 19.35 26.64 12.06 24.5711 -0.7738 355 1.363 2.7
202 20.315 28.53 12.1 24.4932 -0.7677 355 1.3821 2.7
203 21.95 29.47 14.43 21.8516 -0.7616 355 1.3987 2.7
204 14.08 18.96 9.2 23.4271 -0.7576 355 1.4119 2.7
205 15.85 25.11 6.587 24.2342 -0.7547 355 1.4333 2.7
206 19.32 27.61 11.03 24.2367 -0.7558 355 1.47 2.7
207 17.315 22.38 12.25 24.1896 -0.7619 355 1.5204 2.7
208 16.035 21.99 10.08 23.0543 -0.7696 355 1.5742 2.7
209 18.46 25.41 11.51 24.1085 -0.7781 355 1.6407 2.7
210 19.83 27.13 12.53 23.2565 -0.784 355 1.7031 2.7
211 21.665 30.98 12.35 23.6967 -0.7879 355 1.7655 2.7
212 23.73 30.92 16.54 22.1924 -0.7908 355 1.8303 2.7
213 22.525 27.9 17.15 23.4144 -0.7941 355 1.901 2.7
214 20.7 29.55 11.85 23.3925 -0.7983 355 1.9782 2.7
215 22.485 30.04 14.93 23.3125 -0.8041 355 2.0731 2.7
216 21.145 27.84 14.45 23.197 -0.8096 355 2.167 2.7
217 21.87 27.79 15.95 23.0588 -0.8144 355 2.2626 2.7
218 21.39 28.59 14.19 23.0337 -0.8176 355 2.3511 2.7
219 21.775 27.47 16.08 22.7762 -0.8192 355 2.43 2.7
220 22.475 29.05 15.9 23.0036 -0.8194 355 2.5052 2.7
221 23.925 31 16.85 21.6605 -0.8181 355 2.5838 2.7
222 21.84 25.63 18.05 20.0889 -0.8159 355 2.6511 2.7
223 16.915 22.13 11.7 19.7655 -0.8135 355 2.7065 2.7
224 16.095 23.11 9.08 22.4691 -0.8109 355 2.7624 2.7
225 17.345 23.62 11.07 21.3168 -0.8083 355 2.8215 2.7
226 15.795 20.88 10.71 22.2077 -0.8061 355 2.8835 2.7
227 15.385 23.35 7.42 21.313 -0.8043 355 2.9498 2.7
228 16.235 22.52 9.95 21.8769 -0.803 355 3.0266 2.7
229 16.75 25.57 7.93 21.6099 -0.8025 355 3.1133 2.7
230 16.76 22.47 11.05 21.3887 -0.8026 355 3.1868 2.7
231 13.035 16.87 9.2 15.5137 -0.8032 355 3.2442 2.7
232 11.33 15.37 7.29 22.0132 -0.8042 355 3.319 2.7
233 11.76 20.11 3.412 21.8755 -0.8053 355 3.3974 2.7
234 13.89 22.52 5.261 21.2196 -0.8065 355 3.4814 2.7
235 18.255 27.25 9.26 20.3296 -0.8076 355 3.5767 2.7
236 22.17 29.26 15.08 19.3365 -0.8081 355 3.6605 2.7
237 20.835 25.79 15.88 20.4034 -0.8081 355 3.7336 2.7
238 18.685 24.5 12.87 20.5722 -0.8077 355 3.7492 2.7
239 15.765 20.86 10.67 20.5633 -0.8068 355 3.8105 2.7
240 13.525 20.6 6.454 20.3997 -0.8054 355 3.8644 2.7
241 12.695 20.92 4.467 20.2576 -0.8037 355 3.9154 2.7
242 17.125 24.39 9.86 19.6455 -0.8015 355 3.9653 2.7
243 15.23 21.91 8.55 17.9617 -0.7992 355 4.0035 2.7
244 11.585 14.94 8.23 16.8694 -0.7969 355 4.0313 2.7
245 9.435 13.09 5.775 11.3549 -0.7948 355 4.0501 2.7
246 7.135 10.38 3.894 12.9207 -0.7927 355 4.0624 2.7
247 7.415 11.38 3.454 9.7952 -0.791 355 4.0665 2.7
248 8.19 14.44 1.938 13.101 -0.7884 355 4.0906 2.7
249 10.24 14.01 6.468 17.3309 -0.7855 355 4.1164 2.7
250 13.885 20.83 6.944 17.2761 -0.7823 355 4.1417 2.7
251 14.635 21.65 7.62 17.7574 -0.7788 355 4.1678 2.7
252 9.11 12.71 5.508 13.4636 -0.776 355 4.1821 2.7
253 10.215 17.21 3.219 17.5871 -0.7726 355 4.2008 2.7
254 13.26 16.29 10.23 12.2342 -0.7701 355 4.2086 2.7
255 17.33 24.82 9.84 17.3927 -0.7664 355 4.2269 2.7
256 19.215 26 12.43 17.5051 -0.7624 355 4.2457 2.7
257 21.075 29.11 13.04 15.6698 -0.7577 355 4.2698 2.7
258 21.665 29.72 13.61 16.4352 -0.7538 355 4.2851 2.7
259 16.675 20.62 12.73 14.9759 -0.7502 355 4.2962 2.7
260 15.365 21.44 9.29 12.4839 -0.7471 355 4.303 2.7
261 17.975 26.19 9.76 17.1274 -0.743 355 4.3183 2.7
262 21.23 27.94 14.52 16.3014 -0.739 355 4.3328 2.7
263 17.59 22.85 12.33 15.9254 -0.7352 355 4.3464 2.7
264 16.5 23.82 9.18 16.6828 -0.7315 355 4.3601 2.7
265 8.795 14.35 3.241 10.4288 -0.7291 355 4.3619 2.7
266 1.67 6.431 -3.093 15.3549 -0.7264 355 4.3665 2.7
267 4.185 13.42 -5.054 16.1498 -0.7232 355 4.378 2.7
268 8.58 16.96 0.197 14.8434 -0.7199 355 4.3935 2.7
269 11.695 19.71 3.678 14.7297 -0.7166 355 4.412 2.7
270 14.48 23.46 5.502 15.3771 -0.7132 355 4.436 2.7
271 15.875 24.71 7.04 15.0834 -0.7099 355 4.463 2.7
272 17.035 22.68 11.39 13.958 -0.7071 355 4.4882 2.7
273 15.14 18.67 11.61 4.3794 -0.7048 355 4.5069 2.7
274 15.455 17.19 13.72 9.6676 -0.7028 355 4.5242 2.7
275 11.875 15.61 8.14 12.2055 -0.7006 355 4.5823 2.7
276 8.64 15.19 2.089 13.7613 -0.6987 355 4.6404 2.7
277 7.5 14.66 0.34 13.6855 -0.6968 355 4.7034 2.7
278 8.475 15.07 1.88 13.5435 -0.695 355 4.7732 2.7
279 7.735 13.3 2.174 13.3933 -0.6933 355 4.845 2.7
280 7.225 14.77 -0.318 13.1056 -0.6917 355 4.9181 2.7
281 10.56 19.71 1.407 12.7565 -0.6902 355 4.9993 2.7
282 15.515 22.44 8.59 12.467 -0.6886 355 5.0915 2.7
283 9.18 12 6.365 1.6786 -0.6864 355 5.0449 2.7
284 5.16 6.468 3.849 3.5948 -0.351 355 1.0075 2.7
285 7.325 10.26 4.385 3.0994 -0.4328 355 0.9227 2.7
286 7.27 9.32 5.217 11.234 -0.4044 355 0.9254 2.7
287 7.565 9.91 5.221 7.063 -0.3859 355 0.9302 2.7
288 7.31 11.19 3.43 9.6859 -0.3585 355 0.9605 2.7
289 6.9 11.57 2.229 9.3868 -0.3508 355 1.0478 2.7
290 11.725 19.12 4.332 10.7538 -0.4842 355 2.2153 2.7
291 13.45 19.21 7.69 9.2694 -0.6461 355 4.36 2.7
292 9.545 11.51 7.58 6.4726 -0.6436 355 4.3628 2.7
293 10.345 15.76 4.928 8.5821 -0.669 355 4.9593 2.7
294 8.585 15.44 1.726 4.2617 -0.456 355 0.922 2.7
295 2.25 6.185 -1.679 10.6104 -0.6909 355 0.9224 2.7
296 3.02 8.57 -2.526 9.9006 -0.6849 355 0.9248 2.7
297 5.22 12.04 -1.598 9.8198 -0.3797 355 0.9329 2.7
298 8.3 16.05 0.547 8.9205 -0.351 355 0.994 2.7
299 6.875 9.61 4.139 4.24 -0.6848 355 0.9948 2.7
300 5.71 7.95 3.473 3.5211 -0.6848 355 0.9507 2.7
301 7.555 11.99 3.115 8.2182 -0.3519 355 1.1086 2.7
302 4.7 8.62 0.779 8.9148 -0.5196 355 0.9215 2.7
303 4.345 7.12 1.567 3.9836 -0.6848 355 0.9215 2.7
304 4.165 8.38 -0.046 5.7797 -0.6848 355 0.9215 2.7
305 4.305 7.44 1.168 6.8991 -0.4894 355 0.9216 2.7
306 4.515 7.79 1.239 4.4041 -0.6907 355 0.9217 2.7
307 5.735 9.68 1.788 4.4945 -0.6848 355 0.9217 2.7
308 9.535 13.83 5.237 8.4979 -0.4529 355 0.9221 2.7
309 5.84 10.13 1.554 4.1241 -0.4622 355 0.9219 2.7
310 3.46 5.537 1.376 5.6889 -0.4425 355 0.9224 2.7
311 2.56 5.304 -0.183 4.7967 -0.6907 355 0.9228 2.7
312 1.105 3.791 -1.579 2.7208 -0.6907 355 0.9216 2.7
313 1.505 4.516 -1.511 3.6802 -0.6907 355 0.9214 2.7
314 -0.645 1.499 -2.79 3.2328 -0.6906 355 0.9214 2.7
315 -4.955 -2.699 -7.21 0.979 -0.6972 355 0.9214 2.7
316 -5.405 0.263 -11.07 5.444 -0.6969 355 0.9214 2.7
317 -0.38 3.274 -4.028 5.9117 -0.7037 355 0.9214 2.7
318 -4.21 -2.569 -5.852 3.5606 -0.7037 355 0.9214 2.7
319 -4.53 -3.715 -5.349 1.7162 -0.7037 355 0.9214 2.7
320 -1.425 2.812 -5.656 5.1404 -0.6959 355 0.9214 2.7
321 -1.46 4.15 -7.07 6.7248 -0.6954 355 0.9214 2.7
322 -5.965 -4.995 -6.941 1.0919 -0.6954 355 0.9214 2.7
323 -2.28 4.315 -8.88 6.5584 -0.6949 355 0.9214 2.7
324 -5.275 -0.281 -10.27 4.1295 -0.6948 355 0.9214 2.7
325 -6.05 -1.563 -10.54 5.2069 -0.6947 355 0.9214 2.7
326 -4.115 -0.402 -7.83 5.192 -0.6945 355 0.9214 2.7
327 -3.095 4.135 -10.33 6.2436 -0.6941 355 0.9214 2.7
328 1.535 6.305 -3.23 2.2618 -0.6939 355 0.9214 2.7
329 1.625 4.629 -1.375 4.738 -0.6938 355 0.9214 2.7
330 2.965 8.01 -2.077 4.8825 -0.9389 355 0.9214 2.7
331 3.895 5.948 1.844 3.3358 -0.9265 355 0.9214 2.7
332 -0.105 3.406 -3.621 6.1995 -0.6866 355 0.9214 2.7
333 -0.925 2.91 -4.765 4.076 -0.6936 355 0.9214 2.7
334 -0.395 3.424 -4.208 1.2612 -0.6936 355 0.9148 2.7
335 3.845 6.794 0.902 5.4385 -0.6936 355 0.9141 2.7
336 1.69 5.745 -2.36 4.6197 -0.6935 355 0.9141 2.7
337 4.285 8.2 0.37 3.6303 -0.6935 355 0.9141 2.7
338 0.43 2.815 -1.957 3.4318 -0.6935 355 0.9141 2.7
339 -2.01 -1.085 -2.935 1.6925 -0.6935 355 0.9141 2.7
340 -2.47 -0.501 -4.443 1.7861 -0.7011 355 0.9141 2.7
341 2.01 8.76 -4.737 5.1837 -0.9821 355 0.9141 2.7
342 2.12 9.18 -4.942 2.2964 -0.7011 355 0.9141 2.7
343 0.24 6.609 -6.126 2.1776 -0.9777 355 0.9141 2.7
344 0.765 3.201 -1.672 5.068 -0.701 355 0.9141 2.7
345 -1.19 0.52 -2.9 4.7098 -0.7009 355 0.9141 2.7
346 -7.165 -2.748 -11.58 1.2259 -0.7009 355 0.9141 2.7
347 -7.875 -4.165 -11.59 0.8168 -0.7094 355 0.9141 2.7
348 -4.275 -0.752 -7.8 0.2797 -0.7194 355 0.9141 2.7
349 0.535 4.004 -2.935 1.6317 -0.7194 355 0.9126 2.7
350 -0.7 0.45 -1.854 2.6312 -0.7194 355 0.9126 2.7
351 3.97 9.55 -1.611 3.4644 -0.7187 355 0.9126 2.7
352 -2.695 1.399 -6.793 4.1376 -0.7083 355 0.9126 2.7
353 -2.135 3.028 -7.3 4.5904 -0.708 355 0.9126 2.7
354 3.32 7.9 -1.26 3.5522 -0.7076 355 0.9126 2.7
355 -0.605 0.776 -1.993 1.542 -0.7076 355 0.9126 2.7
356 -1.87 1.679 -5.424 0.8791 -0.7076 355 0.9126 2.7
357 1.98 3.982 -0.018 5.1942 -0.7072 355 0.9126 2.7
358 1.585 3.574 -0.402 1.881 -0.7072 355 0.9126 2.7
359 0.21 3.93 -3.511 4.1683 -0.7069 355 0.9126 2.7
360 -0.655 3.661 -4.965 4.5626 -0.7066 355 0.9126 2.7
361 1.545 5.441 -2.345 3.6357 -0.7061 355 0.9126 2.7
362 4.81 9.6 0.019 3.9944 -0.6964 355 0.9126 2.7
363 -0.95 2.817 -4.717 5.1789 -0.696 355 0.9126 2.7
364 -1.955 3.752 -7.66 3.688 -0.6958 355 0.9126 2.7
365 3.44 9.41 -2.527 5.4844 -0.6947 355 0.9126 2.7
366 1.005 6.66 -4.65 5.7233 -0.6947 355 0.9126 2.7
1 3.805 9.15 -1.54 5.7413 -1.1309 358 0.8979 2.7
2 3.61 9.67 -2.449 4.2078 -1.1301 358 0.8979 2.7
3 4.105 10.58 -2.369 3.247 -1.0156 358 0.8979 2.7
4 8.855 13.97 3.74 4.7715 -1.0007 358 0.8979 2.7
5 6.41 12.5 0.321 4.6784 -1.0643 358 0.8979 2.7
6 2.8 7.11 -1.513 5.0951 -1.1278 358 0.8979 2.7
7 -1.6 -0.21 -2.988 2.7685 -1.1277 358 0.8979 2.7
8 0.515 4.043 -3.012 2.5015 -1.1276 358 0.8979 2.7
9 -1.045 2.433 -4.521 2.6378 -1.1274 358 0.8979 2.7
10 -0.515 2.062 -3.089 2.3787 -1.1411 358 0.8979 2.7
11 -1.545 0.287 -3.384 0.9392 -1.1411 358 0.8979 2.7
12 1.29 3.245 -0.66 4.7273 -1.1402 358 0.8979 2.7
13 -0.515 1.073 -2.096 2.8644 -1.1397 358 0.8979 2.7
14 -0.64 1.101 -2.379 4.8183 -1.1389 358 0.8979 2.7
15 -4.545 -1.95 -7.14 1.908 -1.1388 358 0.8979 2.7
16 -3.285 1.897 -8.47 6.5508 -1.1373 358 0.8979 2.7
17 -3.41 1.663 -8.48 3.648 -1.1367 358 0.8979 2.7
18 1.76 4.742 -1.22 2.4811 -1.1246 358 0.8979 2.7
19 0.995 3.997 -2.009 6.6912 -1.1226 358 0.8979 2.7
