"","DayofYear","Hour","ThermalT","Stem","Leaf","Root","Rhizome","Grain","LAI","SoilEvaporation","CanopyTrans"
"5112",302,22,3494.02925253972,16.2172580938091,1.34866410707941,3.03546099940682,0.670831049225719,0,1.76087173965554,5.12172618314745e-07,0.285920868340376
"5113",302,23,3494.59369631758,16.2144758198811,1.34795351999961,3.03431296676926,0.670577046092051,0,1.75994396772122,5.08328469568795e-07,0.279902397599105
"5114",303,0,3495.15098798424,16.2117221871054,1.34724838183257,3.03317692404351,0.670325688022213,0,1.75902331011316,5.06628246107913e-07,0.227692419715951
"5115",303,1,3495.70042685212,16.2089994941573,1.34654939683561,3.03205383841862,0.670077192273427,0,1.75811068633892,5.03059616406222e-07,0.212161960888922
"5116",303,2,3496.24384005556,16.206300294715,1.34585542265089,3.03094067048342,0.669830891208776,0,1.75720460488875,5.00323078030175e-07,0.193089712832293
"5117",303,3,3496.78346536798,16.2036157134021,1.3451651633863,3.02983380983813,0.669585992802435,0,1.75630337379223,4.98628260963528e-07,0.171727440206238
"5118",303,4,3497.32179870132,16.2009358964292,1.34447746660768,3.02872928413476,0.669341629711203,0,1.75540548838358,4.98113252676451e-07,0.149400797209263
"5119",303,5,3497.86142401374,16.1982502914016,1.34379204094411,3.02762294807826,0.669096910184879,0,1.75451056823683,4.9883528594415e-07,0.127456209278281
"5120",303,6,3498.40483721718,16.1955470620284,1.34311206032951,3.02651054569499,0.668850969443673,0,1.75362275737165,5.00766843763131e-07,0.107218821512086
"5121",303,7,3498.95427608506,16.1945952371276,1.3426579306274,3.025651633821,0.6686030203863,0,1.75302982681586,0.018011543841264,0.143452276927156
"5122",303,8,3499.51156775172,16.1981314516235,1.34277419017632,3.02544914325554,0.668352402257224,0,1.7531816201001,0.0858167481570998,0.342555800242704
"5123",303,9,3500.07800419626,16.2050104937951,1.34332548759995,3.02573184569935,0.668098625263943,0,1.75390141685922,0.150373675464042,0.372542400297608
"5124",303,10,3500.65425419626,16.2139647705698,1.3441560667899,3.02631112387591,0.667841408288901,0,1.7549858554644,0.20074763569639,0.391542940229712
"5125",303,11,3501.24031775172,16.2240084250816,1.34514222063213,3.02704084454833,0.667580706083141,0,1.75627341878177,0.232483026356523,0.411951329646053
"5126",303,12,3501.83552608506,16.2343696934095,1.34618493231418,3.02780736037664,0.667316722010999,0,1.75763482635827,0.243167909106229,0.433739198129782
"5127",303,13,3502.43858721718,16.2443461515651,1.34719168858479,3.02850806835643,0.667049902856387,0,1.7589492890598,0.232063966162464,0.455045131128017
"5128",303,14,3503.04767401374,16.2531713894973,1.34805878831914,3.02903162173216,0.666780913578663,0,1.76008141040095,0.200058456141838,0.476332184070947
"5129",303,15,3503.66054870132,16.2598659901178,1.34865057118672,3.02923578498177,0.666510592152561,0,1.76085406663319,0.149667982698385,0.490797670479522
"5130",303,16,3504.27471536798,16.2631734159132,1.34878920190837,3.02893780971809,0.666239887386601,0,1.7610350686475,0.0853591556346202,0.479405848634288
"5131",303,17,3504.88759005556,16.2619608778951,1.34830846548509,3.02797348628131,0.665969785299368,0,1.76040739925411,0.0179185151705495,0.269954257465021
"5132",303,18,3505.49667685212,16.2589831859259,1.34757588065604,3.02675290257929,0.665701231581323,0,1.75945090614688,5.30949998495682e-07,0.21375618397008
"5133",303,19,3506.09973798424,16.2560347389047,1.34684095379701,3.02554365500501,0.665435058362556,0,1.75849135518828,5.28582629208131e-07,0.232332665874634
"5134",303,20,3506.69494631758,16.2531207747944,1.34610957565886,3.02434842451728,0.665171922752357,0,1.7575364375867,5.25296193653322e-07,0.245645855725772
"5135",303,21,3507.28100987304,16.2502455112249,1.34538413141735,3.02316910340553,0.664912262621495,0,1.75658926752645,5.21334164979995e-07,0.251844266962188
"5136",303,22,3507.85725987304,16.2474108381793,1.34466568902469,3.02200653217576,0.664656272391322,0,1.75565123937016,5.16988663356404e-07,0.252590217476623
"5137",303,23,3508.42369631758,16.2446160191263,1.34395452492406,3.0208604436383,0.664403898838383,0,1.75472271405353,5.12579192804739e-07,0.247523744212771
"5138",304,0,3509.00067548424,16.241779814185,1.34323538140759,3.01969762413628,0.664147841075083,0,1.75378377048095,6.20574837269139e-07,0.232006444179621
"5139",304,1,3509.57338307355,16.2389612256713,1.34251982131351,3.0185422480723,0.663893419731674,0,1.75284950557313,6.18381770204359e-07,0.217580160840766
"5140",304,2,3510.14281296626,16.2361560666897,1.34180735456457,3.01739263316328,0.663640269081946,0,1.75191927946488,6.16718481754419e-07,0.199506039349239
"5141",304,3,3510.71018241276,16.2333592698605,1.3410974495732,3.0162467527947,0.663387949432638,0,1.75099239809347,6.15726283830374e-07,0.178987830167867
"5142",304,4,3511.27684907943,16.2305651150188,1.34038978672297,3.01510235263449,0.663135975648093,0,1.75006844415444,6.15500453783774e-07,0.157350766785986
"5143",304,5,3511.84421852593,16.2277672838814,1.33968494172221,3.01395704768185,0.662883847733899,0,1.74914816931642,6.16083713656399e-07,0.135963584527735
"5144",304,6,3512.41364841864,16.2249580187406,1.33898702585408,3.01280828906277,0.662631082046274,0,1.74823694144108,6.17463098189248e-07,0.115720093538634
"5145",304,7,3512.98635600794,16.2246691658525,1.33867783740686,3.01202799149509,0.662377241741974,0,1.74783325219327,0.0259612055630656,0.181041083538889
"5146",304,8,3513.56333517461,16.2309265305326,1.33935629833475,3.01220818448276,0.662121965041645,0,1.74871907889252,0.127538090062108,0.513746914686724
"5147",304,9,3514.14528869847,16.2419190536894,1.34074828740937,3.01308071820463,0.661864989772011,0,1.75053651750496,0.224506767934927,0.563220355074435
"5148",304,10,3514.73258036514,16.2558596789353,1.34258369900313,3.01438151072683,0.661606172545578,0,1.75293290693144,0.300029048875621,0.590379705849848
"5149",304,11,3515.32521017461,16.2713632841808,1.34465343503949,3.01590625136315,0.661345500924521,0,1.75563524005934,0.347409125502461,0.616554741018631
"5150",304,12,3515.92281434128,16.2873415547047,1.34679347006581,3.01749488013982,0.661083097095706,0,1.75842935846136,0.363103734313381,0.641560069277673
"5151",304,13,3516.52469008531,16.3028006963734,1.34885418834245,3.01900174956908,0.66081921202768,0,1.76111991762852,0.34611271627359,0.663484645007002
"5152",304,14,3517.12984352593,16.3166568150089,1.35067236914376,3.0202683902763,0.660554209804126,0,1.76349380981843,0.297876881352011,0.681104105525339
"5153",304,15,3517.73705741276,16.3275343639685,1.35204061997421,3.02109378662739,0.660288542772927,0,1.76528025479569,0.222261500072396,0.68918758075764
"5154",304,16,3518.34497407943,16.3336672907945,1.35269232611404,3.02121977549631,0.660022719182109,0,1.76613114933508,0.126032722201821,0.65678581691152
"5155",304,17,3518.95218796626,16.3332412118145,1.35235310448516,3.02038133637777,0.659757265910103,0,1.76568824752088,0.0256458837725201,0.305013796505605
"5156",304,18,3519.55734140688,16.3302713037664,1.35161220619078,3.01917118185745,0.659492689548991,0,1.76472090000886,6.31761716064595e-07,0.209502216399078
"5157",304,19,3520.15921715091,16.3273199014566,1.35086514505038,3.01796772018119,0.659229439325215,0,1.76374550602972,6.3047502590289e-07,0.226670801210981
"5158",304,20,3520.75682131758,16.3243881493711,1.35011900755766,3.01677216967793,0.658967875091839,0,1.76277131800327,6.2858042352451e-07,0.239232125269686
"5159",304,21,3521.34945112705,16.3214783239642,1.34937542129311,3.01558558243719,0.65870824295515,0,1.76180046096602,6.26230656578194e-07,0.246374226675228
"5160",304,22,3521.93674279372,16.3185915188326,1.3486351630185,3.01440845976504,0.65845066015034,0,1.76083394909033,6.23613138569914e-07,0.247684023855502
"5161",304,23,3522.51869631758,16.3157273617947,1.34789862597322,3.01324069532799,0.658195109745934,0,1.75987229580584,6.20934407509199e-07,0.243171462651006
"5162",305,0,3523.11484215091,16.3128056899422,1.34715100758628,3.01204976148323,0.657934492613625,0,1.75889617426253,6.14489649043235e-07,0.261054226148189
"5163",305,1,3523.70360980516,16.3099149481348,1.34640954619122,3.01087164843401,0.657676676121766,0,1.75792809154293,6.10630553201309e-07,0.244803772511462
"5164",305,2,3524.28671598349,16.3070476553489,1.34567324675081,3.00970335625008,0.657421010723978,0,1.75696674848521,6.07687107406675e-07,0.225052180622166
"5165",305,3,3524.86626320926,16.304194939396,1.34494085807349,3.00854132429234,0.657166724585553,0,1.75601051148182,6.05889494924455e-07,0.203090482301029
"5166",305,4,3525.44459654259,16.3013470248198,1.34421109379703,3.00738164367809,0.656912971707992,0,1.75505770100493,6.05389357999738e-07,0.180279429943397
"5167",305,5,3526.02414376836,16.2984935008244,1.34348338632711,3.00622024327747,0.656658882075729,0,1.75410757597988,6.0624955329317e-07,0.157991237789924
"5168",305,6,3526.60724994669,16.2956213106727,1.34276358940381,3.00505274278417,0.656403612335457,0,1.75316777929227,6.08439766937011e-07,0.137562176767079
"5169",305,7,3527.19601760094,16.2956559780016,1.34250011436219,3.00430631786206,0.656146395730345,0,1.75282377536094,0.0299247666027199,0.221859934783217
"5170",305,8,3527.79216343427,16.3034752521024,1.34340728918684,3.00469469171814,0.655886589801224,0,1.75400822040048,0.151949630284079,0.652272188939997
"5171",305,9,3528.39690133913,16.3168244592932,1.34513866763239,3.00588499177311,0.655623719798878,0,1.75626877983809,0.268842796754843,0.71590090416293
"5172",305,10,3529.01085967246,16.3336404739923,1.34737881241588,3.00757327472831,0.655357515007756,0,1.75919360568707,0.359837909224246,0.747924016742182
"5173",305,11,3529.63403843427,16.3523091317918,1.34988231627682,3.00952234092167,0.655087934537574,0,1.76246228405977,0.416833931008688,0.779379852745629
"5174",305,12,3530.26580926761,16.3715481090945,1.35245607946257,3.01154453947588,0.654815178915992,0,1.76582269591811,0.435592043608538,0.809633947502583
"5175",305,13,3530.90495828002,16.3901751515378,1.35492457283894,3.01346773002067,0.654539684298188,0,1.76904566315152,0.414958539376215,0.83420690149761
"5176",305,14,3531.54976876836,16.4069049303029,1.35709961569097,3.01510542203748,0.654262097447763,0,1.77188548922131,0.356723875943021,0.853395015653242
"5177",305,15,3532.19813820926,16.4201151684869,1.35874596009704,3.01622238704212,0.653983231764012,0,1.77403502469362,0.265592685739962,0.861134680588263
"5178",305,16,3532.84772154259,16.4277471915232,1.359566931768,3.01651995926738,0.653704007199451,0,1.77510691932392,0.149771618412477,0.818605313382212
"5179",305,17,3533.49609098349,16.4275360383533,1.35923777526431,3.01566960236598,0.653425379390123,0,1.7746771589542,0.0294793343387422,0.360667933043045
"5180",305,18,3534.14090147183,16.424377288234,1.35845937336054,3.01439184308083,0.653148265110571,0,1.77366084517581,6.35002410708755e-07,0.241685083713343
"5181",305,19,3534.78005048424,16.4212495198385,1.35767489110075,3.01312555424672,0.652873471798717,0,1.77263659263267,6.32479590852153e-07,0.259299500104969
"5182",305,20,3535.41182131758,16.4181566336996,1.35689311297341,3.01187318267107,0.65260163820169,0,1.77161587071689,6.2896015848807e-07,0.271706187784479
"5183",305,21,3536.03500007939,16.4151028264797,1.35611650593792,3.0106365952413,0.652333191357884,0,1.77060190039291,6.24707522164149e-07,0.278110893361106
"5184",305,22,3536.64895841272,16.4120899828051,1.35534621364837,3.00941662677665,0.652068322629522,0,1.76959617486286,6.20039612697742e-07,0.278209066279989
"5185",305,23,3537.25369631758,16.4091173233982,1.35458267850038,3.00821301491769,0.651806982934269,0,1.76859927173682,6.15304081340449e-07,0.272170859215921
"5186",306,0,3537.87932131758,16.4060560958111,1.3538021053523,3.00697387304111,0.651537936123076,0,1.76758012309188,7.51933165860647e-07,0.318323527996592
"5187",306,1,3538.49657575184,16.4030316926972,1.35302849823998,3.00574982930169,0.651272157353005,0,1.7665700695919,7.46689753909604e-07,0.298118742923132
"5188",306,2,3539.1074072251,16.4000352576762,1.35226053308348,3.00453734004215,0.651008883312493,0,1.76556738246318,7.42685764869906e-07,0.273785039640547
"5189",306,3,3539.71420105629,16.3970562810214,1.35149665827754,3.00333220845865,0.650747210402656,0,1.76457003586564,7.4023222384158e-07,0.246902388342359
"5190",306,4,3540.31961772295,16.3940829992175,1.35073572752458,3.00212980676737,0.650486150339472,0,1.76357653314566,7.39533790359273e-07,0.219111570579949
"5191",306,5,3540.92641155414,16.3911026119226,1.34997807985447,3.00092527685823,0.650224687542064,0,1.76258731695468,7.40674708591288e-07,0.192051076527011
"5192",306,6,3541.53724302741,16.3880992757736,1.34923144582249,2.99971340724149,0.649961836936834,0,1.761612480626,7.43612782698097e-07,0.167310094640356
"5193",306,7,3542.15449746167,16.3877877155123,1.34889418451732,2.99888830554871,0.649696701097405,0,1.76117213829166,0.0274525801057255,0.260856033383853
"5194",306,8,3542.78012246167,16.3951164663356,1.34966048268607,2.99917059618697,0.649428525348679,0,1.76217264893209,0.144380395931368,0.691364407912389
"5195",306,9,3543.41549519193,16.407877729817,1.35120406201355,3.00023542020185,0.649156748670058,0,1.76418801005974,0.25687607458155,0.762806388853119
"5196",306,10,3544.06132852526,16.424044099787,1.35322691280365,3.00178519865191,0.648881047167421,0,1.76682912786746,0.344530222978891,0.799554017789557
"5197",306,11,3544.71762246167,16.4420252963891,1.35549665630027,3.00358720278479,0.648601365901685,0,1.76979259902273,0.399491775886919,0.836922160605645
"5198",306,12,3545.38366412833,16.4605619547789,1.35783104556933,3.00545803938238,0.648317934390629,0,1.77284047437706,0.417648763644748,0.876694948492613
"5199",306,13,3546.05807636074,16.4784949102514,1.36006475630003,3.00722991710784,0.648031261537011,0,1.77575689966012,0.397861393650587,0.913789494794416
"5200",306,14,3546.73891155414,16.4945565609725,1.3620196751908,3.0087201049809,0.647742107311085,0,1.77830932276533,0.34182912844464,0.943216231014233
"5201",306,15,3547.42378438962,16.5071469953719,1.36347337548201,3.0096981335749,0.647451431164534,0,1.78020733409913,0.254070875964122,0.955191015380169
"5202",306,16,3548.11003438962,16.5142430278937,1.36414659967568,3.00987236448025,0.64716032045358,0,1.78108632350121,0.142521240092074,0.905718215714547
"5203",306,17,3548.7949072251,16.5136300973364,1.36373540173345,3.00892362596677,0.646869905385566,0,1.78054944642998,0.0270888275275326,0.43299091799015
"5204",306,18,3549.4757424185,16.5102893595623,1.36292245067602,3.00758227953589,0.646581269361552,0,1.77948802384504,7.81986294187466e-07,0.296036716504097
"5205",306,19,3550.15015465091,16.5069870706298,1.36209916941136,3.00625473909961,0.646295364425484,0,1.77841311371352,7.7853256985935e-07,0.317317088159757
"5206",306,20,3550.81619631758,16.5037273852027,1.36127709119599,3.00494382594812,0.646012940611169,0,1.77733977433299,7.73732042971818e-07,0.332093906163137
"5207",306,21,3551.47249025398,16.5005147019908,1.36046035696959,3.00365164937578,0.645734495559183,0,1.77627341228589,7.67940491343945e-07,0.339434020805042
"5208",306,22,3552.11832358732,16.4973509235328,1.3596509008096,3.0023791276076,0.645460247511858,0,1.77521655278385,7.61587905117094e-07,0.339024221920861
"5209",306,23,3552.75369631758,16.4942348994939,1.35884953648911,3.00112589588798,0.645190131501545,0,1.77417025832275,7.5514505337265e-07,0.331141548958077
"5210",307,0,3553.38411298424,16.4911414818506,1.35805236871393,2.99988196065023,0.644922009662195,0,1.7731294430451,1.04116970636434e-06,0.387887948484371
"5211",307,1,3554.0014128881,16.4881056087243,1.35726666783297,2.99866137555706,0.644658912820137,0,1.77210359941966,1.02958456291088e-06,0.361776931192066
"5212",307,2,3554.60864794586,16.4851129373856,1.35649050326747,2.99745846640737,0.64439963094447,0,1.77109020680282,1.020718102692e-06,0.331758184666561
"5213",307,3,3555.20955597686,16.4821467873065,1.35572154484099,2.99626663573513,0.644142756338517,0,1.77008622281967,1.01523057174819e-06,0.299710846448098
"5214",307,4,3555.80830597686,16.479188919525,1.35495759446319,2.9950787161925,0.643886764634671,0,1.76908877755238,1.01355030865532e-06,0.267439438305858
"5215",307,5,3556.40921400787,16.4762197410908,1.35419833385112,2.9938872362403,0.64363009447069,0,1.76809745543754,1.01584475079296e-06,0.236647825644942
"5216",307,6,3557.01644906563,16.4732164275301,1.35345156150376,2.99268438059688,0.643371226385861,0,1.76712243851856,1.02200841822796e-06,0.208947428499065
"5217",307,7,3557.63374896948,16.4728741207723,1.35309274596245,2.99185814944038,0.643108762188024,0,1.76665395408043,0.027117661287047,0.338841649766863
"5218",307,8,3558.26416563615,16.4804520835967,1.35382648203292,2.99216984135661,0.642841505303889,0,1.76761195029615,0.147794513100589,0.812394025698812
"5219",307,9,3558.90985709663,16.4935855542393,1.35531754431186,2.99327211370139,0.642568540566341,0,1.7695587429892,0.264390365334044,0.922813463814084
"5220",307,10,3559.57194042996,16.5102162659486,1.35727562841244,2.99486348806215,0.642289308915717,0,1.77211529872349,0.355293265331122,0.9880810082312
